"","code","title","timing","scope","severity","score","invasive","sp"
"1468","8.1.2","Named species (Rattus rattus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus rattus","Turdus xanthorhynchus"
"1469","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Past, Unlikely to Return","Whole (>90%)","Very Rapid Declines","Past Impact","Rattus rattus","Turnagra capensis"
"1470","8.1.2","Named species (Rattus rattus)","Past, Unlikely to Return","Whole (>90%)","Very Rapid Declines","Past Impact","Rattus rattus","Turnagra capensis"
"1471","2.2","Wood & pulp plantations","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Turnagra tanagra"
"1472","2.2.1","Small-holder plantations","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Turnagra tanagra"
"1473","2.3","Livestock farming & ranching","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Turnagra tanagra"
"1474","2.3.2","Small-holder grazing, ranching or farming","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Turnagra tanagra"
"1475","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Unknown","Unknown","Past Impact",NA,"Turnagra tanagra"
"1476","5.1.1","Intentional use (species is the target)","Past, Unlikely to Return","Unknown","Unknown","Past Impact",NA,"Turnagra tanagra"
"1477","5.3","Logging & wood harvesting","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Turnagra tanagra"
"1478","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Turnagra tanagra"
"1479","5.3.4","Unintentional effects: (large scale) [harvest]","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Turnagra tanagra"
"1480","8.1","Invasive non-native/alien species/diseases (Felis catus)","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact","Felis catus","Turnagra tanagra"
"1481","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact","Rattus rattus","Turnagra tanagra"
"1482","8.1.2","Named species (Felis catus)","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact","Felis catus","Turnagra tanagra"
"1483","8.1.2","Named species (Rattus rattus)","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact","Rattus rattus","Turnagra tanagra"
"1484","11.5","Other impacts","Future","Whole (>90%)","Unknown","Unknown",NA,"Turnix castanotus"
"1485","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Turnix castanotus"
"1486","7.1.3","Trend Unknown/Unrecorded","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Turnix castanotus"
"1487","8.1","Invasive non-native/alien species/diseases","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Turnix castanotus"
"1488","8.1","Invasive non-native/alien species/diseases (Ovis aries)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Ovis aries","Turnix castanotus"
"1489","8.1.1","Unspecified species","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Turnix castanotus"
"1490","8.1.2","Named species (Ovis aries)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Ovis aries","Turnix castanotus"
"1491","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix everetti"
"1492","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix everetti"
"1493","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix everetti"
"1494","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix everetti"
"1495","5.1","Hunting & trapping terrestrial animals","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Turnix everetti"
"1496","5.1.1","Intentional use (species is the target)","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Turnix everetti"
"1497","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Turnix hottentottus"
"1498","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1499","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1500","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1501","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1502","2.2.2","Agro-industry plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1503","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1504","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1505","7.1.2","Supression in fire frequency/intensity","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1506","8.1","Invasive non-native/alien species/diseases","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1507","8.1.1","Unspecified species","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix hottentottus"
"1508","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix melanogaster"
"1509","2.1.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix melanogaster"
"1510","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix melanogaster"
"1511","2.2.3","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix melanogaster"
"1512","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix melanogaster"
"1513","2.3.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix melanogaster"
"1514","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix melanogaster"
"1515","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix melanogaster"
"1516","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix melanogaster"
"1517","7.1.3","Trend Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix melanogaster"
"1518","8.1","Invasive non-native/alien species/diseases (Bos taurus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Bos taurus","Turnix melanogaster"
"1519","8.1","Invasive non-native/alien species/diseases (Equus caballus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Equus caballus","Turnix melanogaster"
"1520","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Turnix melanogaster"
"1521","8.1","Invasive non-native/alien species/diseases (Rhinella marina)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rhinella marina","Turnix melanogaster"
"1522","8.1","Invasive non-native/alien species/diseases (Sus domesticus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Sus domesticus","Turnix melanogaster"
"1523","8.1","Invasive non-native/alien species/diseases (Vulpes vulpes)","Ongoing","Majority (50-90%)","Unknown","Unknown","Vulpes vulpes","Turnix melanogaster"
"1524","8.1.2","Named species (Bos taurus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Bos taurus","Turnix melanogaster"
"1525","8.1.2","Named species (Equus caballus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Equus caballus","Turnix melanogaster"
"1526","8.1.2","Named species (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Turnix melanogaster"
"1527","8.1.2","Named species (Rhinella marina)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Rhinella marina","Turnix melanogaster"
"1528","8.1.2","Named species (Sus domesticus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Sus domesticus","Turnix melanogaster"
"1529","8.1.2","Named species (Vulpes vulpes)","Ongoing","Majority (50-90%)","Unknown","Unknown","Vulpes vulpes","Turnix melanogaster"
"1530","8.2","Problematic native species/diseases","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix melanogaster"
"1531","8.2.1","Unspecified species","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix melanogaster"
"1532","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix novaecaledoniae"
"1533","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1534","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1535","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1536","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1537","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1538","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1539","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1540","7.1.1","Increase in fire frequency/intensity","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1541","8.1","Invasive non-native/alien species/diseases","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1542","8.1.1","Unspecified species","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Turnix novaecaledoniae"
"1543","11.1","Habitat shifting & alteration","Future","Majority (50-90%)","Slow, Significant Declines","Low Impact: 4",NA,"Turnix olivii"
"1544","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix olivii"
"1545","2.3.4","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix olivii"
"1546","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix olivii"
"1547","7.1.3","Trend Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Turnix olivii"
"1548","8.1","Invasive non-native/alien species/diseases","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Turnix olivii"
"1549","8.1.1","Unspecified species","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Turnix olivii"
"1550","5.1","Hunting & trapping terrestrial animals","Ongoing","Unknown","Unknown",NA,NA,"Turnix worcesteri"
"1551","5.1.1","Intentional use (species is the target)","Ongoing","Unknown","Unknown",NA,NA,"Turnix worcesteri"
"1552","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Tychaedon coryphoeus"
"1553","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Slow, Significant Declines",NA,NA,"Tychaedon signata"
"1554","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Tympanuchus cupido"
"1555","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Tympanuchus cupido"
"1556","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Tympanuchus cupido"
"1557","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Tympanuchus cupido"
"1558","3.3","Renewable energy","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Tympanuchus cupido"
"1559","4.1","Roads & railroads","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Tympanuchus cupido"
"1560","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus cupido"
"1561","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus cupido"
"1562","8.1","Invasive non-native/alien species/diseases (Ovis aries)","Ongoing","Minority (<50%)","Unknown","Unknown","Ovis aries","Tympanuchus cupido"
"1563","8.1","Invasive non-native/alien species/diseases (Phasianus colchicus)","Ongoing","Minority (<50%)","Unknown","Unknown","Phasianus colchicus","Tympanuchus cupido"
"1564","8.1.2","Named species (Ovis aries)","Ongoing","Minority (<50%)","Unknown","Unknown","Ovis aries","Tympanuchus cupido"
"1565","8.1.2","Named species (Phasianus colchicus)","Ongoing","Minority (<50%)","Unknown","Unknown","Phasianus colchicus","Tympanuchus cupido"
"1566","9.3","Agricultural & forestry effluents","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus cupido"
"1567","9.3.4","Type Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus cupido"
"1568","11.2","Droughts","Past, Likely to Return","Whole (>90%)","Rapid Declines","Past Impact",NA,"Tympanuchus pallidicinctus"
"1569","11.3","Temperature extremes","Future","Majority (50-90%)","Slow, Significant Declines","Low Impact: 4",NA,"Tympanuchus pallidicinctus"
"1570","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Tympanuchus pallidicinctus"
"1571","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Tympanuchus pallidicinctus"
"1572","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus pallidicinctus"
"1573","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus pallidicinctus"
"1574","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus pallidicinctus"
"1575","4.2","Utility & service lines","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tympanuchus pallidicinctus"
"1576","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tympanuchus pallidicinctus"
"1577","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tympanuchus pallidicinctus"
"1578","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Tympanuchus pallidicinctus"
"1579","7.1.2","Supression in fire frequency/intensity","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Tympanuchus pallidicinctus"
"1580","9.3","Agricultural & forestry effluents","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus pallidicinctus"
"1581","9.3.4","Type Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tympanuchus pallidicinctus"
"1582","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Tyrannus cubensis"
"1583","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Tyrannus cubensis"
"1584","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Tyrannus cubensis"
"1585","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Tyrannus cubensis"
"1586","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto almae"
"1587","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto almae"
"1588","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto almae"
"1589","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Tyto aurantia"
"1590","2.1.1","Shifting agriculture","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Tyto aurantia"
"1591","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Tyto aurantia"
"1592","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Tyto aurantia"
"1593","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Tyto aurantia"
"1594","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto inexspectata"
"1595","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto inexspectata"
"1596","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto inexspectata"
"1597","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto inexspectata"
"1598","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto inexspectata"
"1599","2.2.3","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto inexspectata"
"1600","2.2.3","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto inexspectata"
"1601","4.1","Roads & railroads","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto inexspectata"
"1602","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto inexspectata"
"1603","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto inexspectata"
"1604","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto inexspectata"
"1605","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto inexspectata"
"1606","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Tyto multipunctata"
"1607","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto nigrobrunnea"
"1608","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto nigrobrunnea"
"1609","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto nigrobrunnea"
"1610","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto soumagnei"
"1611","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Slow, Significant Declines","Low Impact: 5",NA,"Tyto soumagnei"
"1612","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto soumagnei"
"1613","2.1.1","Shifting agriculture","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto soumagnei"
"1614","2.1.2","Small-holder farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto soumagnei"
"1615","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto soumagnei"
"1616","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto soumagnei"
"1617","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto soumagnei"
"1618","7.1.3","Trend Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tyto soumagnei"
"1619","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Tyto tenebricosa"
"1620","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Unknown","Unknown",NA,NA,"Upupa antaios"
"1621","5.1.1","Intentional use (species is the target)","Past, Unlikely to Return","Unknown","Unknown",NA,NA,"Upupa antaios"
"1622","8.1","Invasive non-native/alien species/diseases","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines",NA,NA,"Upupa antaios"
"1623","8.1.1","Unspecified species","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines",NA,NA,"Upupa antaios"
"1624","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Upupa epops"
"1625","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Upupa epops"
"1626","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Upupa epops"
"1627","2.2.2","Agro-industry plantations","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Upupa epops"
"1628","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Upupa epops"
"1629","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Upupa epops"
"1630","11.5","Other impacts","Future","Whole (>90%)","Slow, Significant Declines","Low Impact: 5",NA,"Uratelornis chimaera"
"1631","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uratelornis chimaera"
"1632","2.1.1","Shifting agriculture","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uratelornis chimaera"
"1633","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Uratelornis chimaera"
"1634","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Uratelornis chimaera"
"1635","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Uratelornis chimaera"
"1636","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Uratelornis chimaera"
"1637","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Uratelornis chimaera"
"1638","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Canis familiaris","Uratelornis chimaera"
"1639","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Unspecified Rattus","Uratelornis chimaera"
"1640","8.1.2","Named species (Canis familiaris)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Canis familiaris","Uratelornis chimaera"
"1641","8.1.2","Named species (Unspecified Rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Unspecified Rattus","Uratelornis chimaera"
"1642","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria aalge"
"1643","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Uria aalge"
"1644","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Uria aalge"
"1645","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria aalge"
"1646","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria aalge"
"1647","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria aalge"
"1648","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria aalge"
"1649","11.1","Habitat shifting & alteration","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria lomvia"
"1650","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Uria lomvia"
"1651","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Uria lomvia"
"1652","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria lomvia"
"1653","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria lomvia"
"1654","11.5","Other impacts","Ongoing","Unknown","Unknown","Unknown",NA,"Urile pelagicus"
"1655","8.2","Problematic native species/diseases (Corvus corax)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Corvus corax","Urile pelagicus"
"1656","8.2.2","Named species (Corvus corax)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Corvus corax","Urile pelagicus"
"1657","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Urile penicillatus"
"1658","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Urile penicillatus"
"1659","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Whole (>90%)","Unknown",NA,NA,"Urile perspicillatus"
"1660","5.1.1","Intentional use (species is the target)","Past, Unlikely to Return","Whole (>90%)","Unknown",NA,NA,"Urile perspicillatus"
"1661","11.4","Storms & flooding","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Urile urile"
"1662","8.1","Invasive non-native/alien species/diseases (Vulpes lagopus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Vulpes lagopus","Urile urile"
"1663","8.1.2","Named species (Vulpes lagopus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Vulpes lagopus","Urile urile"
