threatened,masscentr,rangecentr,Migration,agriculture,climate_change,invasive,resource_use
0,0.52863885,0.48803663,2,1,1,1,1
1,-0.923851178,-8.236909743,1,1,1,1,0
0,-0.858963555,6.34767399,2,0,0,1,0
1,1.607448512,-10.82641905,1,0,1,1,1
0,1.698710103,-0.63442968,1,1,0,0,1
1,2.388810049,0.02950121,1,1,0,0,1
1,0.25179112,0.51174939,1,1,0,1,1
0,0.982997862,-2.412256874,1,1,0,0,1
1,-0.243353498,-9.181263051,1,1,1,1,1
1,1.63007938,-0.992411496,1,1,1,0,1
0,1.143647827,-0.17377591,1,1,0,0,1
1,-1.239863757,-6.758515256,1,1,1,1,1
0,2.617027178,5.91166702,2,1,0,1,1
1,-1.180366658,-1.08013067,1,1,0,1,0
1,-1.311322721,-7.019756556,1,0,1,1,1
0,0.633999366,-2.708838425,2,1,0,0,1
0,-0.02673757,-2.216013374,1,1,1,0,1
1,3.307011467,-4.307987129,1,0,1,1,1
1,1.398098283,-6.773668381,1,0,1,1,1
0,0.095338943,-2.432951513,1,1,1,0,0
0,1.011629675,5.42031732,1,1,0,0,0
0,-1.633900169,1.22134747,1,0,1,0,0
1,1.992106043,4.38953051,1,1,1,1,1
1,0.776315588,-4.443902527,1,1,0,0,1
0,1.451444263,1.46883332,1,1,0,0,1
1,1.161161409,-4.080078137,1,1,0,1,1
0,0.766059088,4.26009733,3,0,0,0,1
1,3.049125019,-1.638208613,1,1,1,0,1
0,-0.77851819,2.29067012,1,0,1,0,0
0,0.745225001,-2.594567234,1,0,1,0,0
1,0.150254701,3.24916013,2,1,1,0,0
1,0.21222552,-1.770269927,1,1,0,0,1
1,0.912076636,3.07395431,3,1,1,0,1
1,0.662986903,-3.904830595,1,0,0,1,1
0,1.752029741,2.04969743,1,1,0,0,1
1,0.755696301,-4.083705186,1,0,1,1,1
0,-0.609978773,0.05424945,1,1,0,1,0
1,1.464860357,-5.943158092,1,1,1,1,1
0,1.66843908,-0.05685224,1,1,0,0,0
0,-0.490836118,-1.745917038,1,0,0,0,1
0,-0.097521827,2.80438654,1,0,1,0,0
0,1.525515129,3.60253189,3,1,0,0,1
1,-0.361843998,-0.29983212,1,1,0,0,0
1,0.796518296,-8.084601982,1,1,1,1,0
0,-1.017486783,2.2057481,1,0,1,0,1
0,0.182182295,-4.288133053,1,0,0,1,0
0,-2.473650824,3.12296765,1,0,1,0,0
0,1.247912336,5.01884872,1,1,0,0,1
0,1.628557475,4.20005331,1,1,0,1,1
1,1.161161409,-0.02281223,1,1,0,1,1
1,-0.42595798,1.96121261,1,1,0,0,0
1,-0.373053082,1.89602087,1,1,0,0,0
1,-0.373053082,-3.475286753,1,1,0,0,1
1,-0.373053082,-0.833723457,1,1,0,0,1
0,2.029370059,4.37820684,1,1,0,0,1
0,0.836700085,6.34044175,3,1,0,1,1
0,1.153843028,-1.022237423,1,0,1,0,1
0,-0.918280133,-5.873584083,1,1,0,1,1
1,2.23564227,-2.478041453,1,1,1,1,1
1,1.947090323,0.40306598,1,1,0,0,1
1,0.083168408,-3.123963309,1,1,0,0,1
0,1.327146547,1.4361041,1,0,1,0,0
1,0.771200488,-2.369205356,1,1,1,0,0
0,0.260374864,0.79619392,1,0,0,0,1
0,0.369574156,2.13189901,2,1,0,0,1
1,0.997007156,-0.5740036,1,1,0,0,1
1,0.918735928,-1.564456545,1,1,1,1,1
0,0.049970338,1.39545387,1,1,0,0,1
0,1.228300712,-4.084933036,1,1,1,1,1
0,-0.172382387,-0.40114315,1,1,0,0,1
1,0.867908292,-1.461960895,1,1,1,0,1
0,1.043378373,-1.880762596,1,1,0,0,1
0,1.464347668,0.89501803,3,1,1,1,1
0,0.403475707,3.34025147,1,1,0,0,1
0,-0.233501202,5.72244438,3,0,0,1,0
0,-0.184310957,-3.334638375,1,1,0,0,0
0,1.268707036,2.86215586,1,0,0,1,0
0,1.963567746,-2.827622151,1,1,1,1,1
1,0.913856788,-4.465832094,1,1,0,1,1
1,0.840535181,-0.40719552,2,1,0,0,1
1,-1.134503241,-6.745292775,1,1,1,1,0
0,-0.90998133,-1.369740355,1,0,1,0,0
1,0.713136687,2.47308542,1,1,0,1,1
0,1.316204548,3.59313789,3,1,0,0,0
1,1.019261767,-6.290783003,1,1,1,1,1
1,2.48633732,3.35358235,2,1,1,0,1
0,-0.577847495,7.32792501,3,0,0,0,0
1,0.96626107,-4.089583901,1,1,0,0,1
1,0.78646796,2.43882968,3,0,0,1,1
1,2.142771607,-2.044201572,1,1,1,0,1
0,0.868838957,1.76423887,1,1,0,0,1
1,-0.045128893,-0.48983255,1,1,1,1,1
0,1.278944445,1.91863372,1,0,0,1,1
1,1.174954731,1.53276881,1,1,0,0,0
0,0.277324422,-0.56981535,1,1,0,0,1
1,3.483481044,2.99886579,1,1,0,0,1
1,1.031590418,2.40457383,1,1,0,1,1
0,1.672611838,5.06104159,2,1,0,0,0
0,1.789770069,1.42070238,1,1,0,0,0
1,0.560795962,1.59305086,3,1,0,1,1
1,1.070354961,-1.430707899,1,1,0,1,1
0,0.718016067,2.82369085,1,1,0,0,0
0,1.425126955,3.72317312,1,1,0,0,1
0,0.342388015,3.99792848,3,0,1,0,1
0,2.612970377,3.0691584,1,0,1,0,0
0,-0.405789229,0.50571666,1,1,0,0,1
1,0.146430604,-2.83375095,1,1,0,0,1
0,1.312032909,4.28704502,1,1,1,0,1
0,0.081125506,1.62582436,2,0,0,0,1
0,-1.921582241,3.51941491,1,0,1,0,0
1,0.909846981,-3.226223907,1,1,1,0,1
0,1.364952232,-2.69827195,1,0,0,1,0
0,0.948810106,0.48159068,1,1,0,0,1
0,-0.069792504,0.78781191,2,1,0,1,0
0,-1.026731841,2.68832591,2,0,1,0,0
0,0.806468626,1.96916834,1,1,0,0,1
1,3.02701645,1.07981818,1,1,0,0,1
0,2.180309526,2.39126412,2,0,1,1,1
0,1.380687314,-0.78264926,1,1,0,0,1
0,1.712809027,-0.25232225,1,1,0,0,1
0,0.983827394,0.92058983,1,1,0,0,0
0,-1.410756618,2.96776648,1,0,1,0,0
1,0.766059088,-0.05627971,2,1,1,1,0
1,0.461045559,1.08121074,2,0,1,1,1
0,0.755696301,-1.128222103,1,1,0,0,1
0,0.293991475,-0.50664501,1,1,0,0,1
1,2.227666512,-3.452163743,1,1,1,1,1
1,2.21962663,0.09567622,1,1,0,1,0
1,0.302221974,-5.023843026,1,1,0,0,1
0,1.278944445,5.13979664,1,0,0,0,0
0,0.560795962,4.31180122,3,0,1,0,1
1,0.502147235,-7.695326245,1,0,1,1,0
0,2.224434331,0.82812373,1,0,0,0,1
1,-0.390925207,-9.457959552,2,1,1,1,0
0,1.05888256,-5.362330468,1,1,0,0,1
0,1.829702779,3.384108,1,1,0,0,1
1,0.326514666,-0.3984896,1,1,0,0,1
0,1.190585359,6.31764325,2,1,0,1,1
1,3.487761378,4.44228649,2,1,0,1,1
0,0.822673253,1.43293573,1,0,1,0,0
1,0.734642892,-2.054978358,1,1,0,1,1
0,-0.805447602,-1.562121507,1,1,0,0,1
1,1.092168538,-2.913888669,1,1,0,0,0
0,1.070354961,0.23981977,1,1,0,0,1
1,1.315312089,-1.537636314,1,1,0,0,1
0,1.019661847,-0.02384734,1,1,0,0,1
0,0.835739009,-1.419856702,1,0,0,0,1
1,1.385415455,3.55765231,1,1,0,0,1
1,0.365735379,0.29135956,1,1,1,1,1
1,1.083950337,-1.32842842,1,1,1,0,1
0,-0.15669579,4.04439652,3,1,0,0,0
0,2.49112422,2.32728448,1,1,0,0,1
0,0.681107444,-2.553438289,1,0,0,0,1
1,0.424729714,-1.39724338,1,1,1,1,1
0,0.808940816,1.09598635,1,0,0,1,1
0,1.011629675,-2.901663318,1,1,0,0,1
1,0.967526092,-3.598631851,1,1,0,0,1
0,1.520194681,5.79859103,3,0,1,0,0
0,1.711007405,-3.974304616,1,1,1,1,1
1,1.21522863,-3.140994416,1,1,0,0,1
0,0.851953002,2.63467248,1,0,1,0,0
0,-0.949312242,0.73291588,2,1,1,0,1
0,0.891828475,1.29119583,1,0,0,0,1
1,0.639864486,-0.854155278,1,0,0,1,1
0,0.633999366,2.05073169,2,1,1,1,1
0,0.560795962,-2.45925742,1,1,0,0,0
1,0.598067357,3.16419744,2,1,0,1,1
0,-0.222359025,5.65505244,2,0,0,1,0
0,2.778209182,6.21465047,3,0,0,0,1
0,1.492162356,-1.608033347,1,0,1,0,1
1,1.411703935,0.94403485,1,0,0,1,1
0,-0.757011985,0.79157153,1,0,0,0,1
1,-0.253303829,6.3815634,3,0,0,1,1
0,0.868838957,-1.103249604,1,0,0,0,1
0,2.501266388,-1.182147184,1,0,0,0,1
1,1.208627946,-2.675662576,1,1,0,1,1
0,-0.550555352,-0.53172411,3,0,0,0,0
1,0.776315588,2.05465296,1,1,0,1,1
0,1.228300712,0.91839121,1,0,1,0,0
0,-0.310630324,1.94410004,3,0,1,0,0
0,2.014394005,2.51703412,2,1,0,0,1
0,0.585797264,0.93008753,1,1,0,0,1
0,1.122218435,5.35941572,1,0,0,1,1
0,1.164627617,-0.43523927,1,1,0,1,1
1,0.541626046,-0.85482548,1,1,1,1,1
0,1.813920529,-2.52234157,1,0,0,1,1
0,0.43483081,-1.900247732,1,0,0,0,1
1,0.796518296,-4.444329604,1,1,1,1,1
1,2.521514549,2.07385666,1,1,0,1,1
0,-1.087356463,0.4470297,2,0,1,0,0
0,-0.747600151,-0.31110366,2,0,1,0,0
0,-1.087356463,-1.004394106,2,0,1,0,0
0,-1.087356463,-0.71169737,2,0,1,0,0
0,-0.960839747,-4.434485013,1,0,1,0,0
0,-0.960839747,-5.254764428,1,0,1,0,0
0,-1.087356463,-4.32754379,2,0,1,0,0
0,-1.087356463,-4.367906622,2,0,1,0,0
0,-1.087356463,-4.300841536,2,0,1,0,1
1,0.713136687,-5.895074778,1,0,1,1,0
1,1.28509831,0.06954838,1,0,0,0,1
0,1.626815314,4.69825354,2,0,1,0,0
0,0.567105131,3.6372071,1,1,1,0,1
0,1.257102703,2.14550347,1,1,0,0,1
0,0.755696301,5.02078348,1,1,0,1,0
0,1.237993841,-1.244906695,1,1,0,0,1
0,0.228240097,-1.274096393,1,1,0,0,1
1,0.228240097,-2.982705097,1,1,0,0,1
1,0.228240097,-0.70566538,1,1,0,0,1
0,1.095140308,2.0505473,1,1,0,0,1
1,-0.15669579,-1.972289079,1,1,1,1,1
0,1.297293583,2.73278606,1,1,0,0,1
0,0.801505837,2.58768378,3,0,1,0,0
0,0.891828475,2.0346382,1,1,0,1,1
0,1.338551846,-0.25199584,1,1,0,0,1
0,-0.204513665,3.02327852,1,1,0,0,1
0,0.378727538,5.14650683,3,0,1,0,0
1,2.366383433,5.44272762,3,1,0,0,1
1,1.272752475,-2.216576696,1,1,0,0,1
1,1.701545835,-10.29757492,1,0,1,1,1
1,0.495413203,-0.29316391,1,1,1,1,1
1,2.975861732,2.2787239,1,1,0,0,1
1,-1.94457176,-4.784602304,1,0,1,1,0
1,-1.929186841,-5.356655544,1,1,0,1,0
0,0.766059088,1.40279448,1,1,0,0,1
1,-1.884403238,-2.140904197,1,0,1,1,0
0,0.560795962,-3.1124585,1,1,0,0,1
1,1.633332826,0.82761107,3,1,0,0,1
0,1.21522863,-0.09933237,1,1,0,0,1
1,0.78646796,0.00712586,3,1,0,1,1
1,1.568938657,-4.428967641,1,1,1,1,1
1,0.639864486,-3.370408076,1,1,0,1,1
0,-0.647405178,7.65155029,3,0,0,1,0
1,1.019661847,2.56722369,1,0,0,0,1
0,0.84530846,-1.004853913,1,1,0,0,1
1,1.918684337,3.33635787,1,1,1,1,1
0,1.243764938,0.8985954,1,1,0,0,1
1,0.616194741,1.00387696,3,0,1,1,1
0,0.598676927,-0.82817978,1,1,1,0,1
1,-0.035890952,-0.978821728,1,1,1,0,1
0,2.120538237,4.62764846,1,0,0,1,0
1,0.048914929,0.62698908,2,0,0,1,0
0,1.015653825,0.56317575,1,1,0,1,0
0,1.474551838,-2.491186264,1,1,1,0,1
0,0.365735379,0.26948648,1,1,0,0,1
1,2.01291362,-0.39672686,1,1,0,0,1
1,2.493050915,-1.798769996,1,1,0,0,1
1,1.765401478,1.15391179,3,1,0,1,1
0,1.327146547,-0.45436134,1,1,0,0,1
1,2.824666543,1.98100777,1,1,1,0,1
1,0.944938301,-4.68880108,1,0,0,0,1
0,1.325085601,0.19385273,1,1,0,1,1
0,1.438372182,-1.526951019,1,0,0,0,1
0,0.481807551,-2.17603265,1,1,0,0,1
0,0.093320779,0.63593695,1,1,0,0,1
0,1.866388115,2.37449931,1,0,0,0,1
0,2.454746372,4.50663906,3,0,1,1,1
0,2.516602728,4.30050033,3,0,1,1,1
1,1.228300712,-1.778932775,3,1,0,0,1
0,0.729309546,3.04139851,2,0,1,0,1
0,1.453001492,0.20284108,1,1,0,0,1
0,2.993853978,4.86878777,3,0,1,1,1
0,0.67773476,0.25974818,2,0,0,0,1
0,0.900878311,-1.537946415,1,1,0,0,1
0,0.776315588,0.76770948,1,1,0,0,1
1,0.776315588,-4.652569813,1,1,0,0,1
1,0.616194741,2.09886557,3,0,1,1,1
0,1.321246824,-1.508739209,1,0,0,1,1
1,1.003532465,-2.58563434,1,1,0,0,1
1,2.474548999,3.00943035,1,1,0,0,1
1,2.474548999,1.52083811,1,1,0,0,1
0,2.191152781,2.64476549,1,1,0,0,1
1,2.812287607,4.46734001,1,1,1,1,1
1,1.448583031,-2.202905799,1,1,0,0,1
1,0.771200488,-2.867203087,2,0,0,1,0
1,0.718556754,-0.24324777,1,1,1,0,1
1,0.84530846,-0.79284511,1,1,0,0,1
1,1.211273451,-6.498080916,1,1,1,1,1
1,1.566626517,-1.979484735,1,1,0,0,1
1,-0.655915868,-2.854169006,1,1,0,1,0
1,1.241204117,1.03302149,1,1,0,0,1
0,2.993853978,4.5766008,3,0,1,0,1
0,2.092614389,5.98546855,1,0,0,1,0
0,1.043378373,-1.53549532,1,1,0,1,1
0,2.387282943,5.21982495,1,0,0,1,1
1,1.487162346,-1.015648372,1,1,0,0,1
0,0.881318897,2.16871399,3,0,1,1,0
0,1.513626114,2.61334931,1,0,0,0,1
1,1.592673226,-2.092611857,1,1,0,0,1
0,2.620502912,5.90542282,1,0,0,0,1
0,0.182182295,3.24120848,3,0,1,0,0
0,1.592673226,-4.815548068,1,1,1,0,0
0,0.914301331,-1.508739209,1,1,0,0,1
0,2.380740959,-1.224733662,1,0,0,0,1
1,2.884175992,-0.836208121,1,1,0,0,1
1,1.651996888,3.72897414,1,1,0,0,1
0,2.497897082,4.56950246,3,0,1,0,1
0,-0.439633407,3.1803787,3,1,1,1,1
0,1.122218435,3.47950039,1,0,0,0,1
0,1.392603763,3.46470247,1,0,0,1,1
0,0.895458243,6.16045675,2,1,0,0,1
1,2.118274136,-1.315226886,1,0,0,0,1
0,0.336068879,0.51518703,3,0,1,0,0
1,0.585797264,-4.759912619,1,1,0,1,1
0,1.614093054,0.88388053,1,1,0,0,1
1,1.727106332,-3.716836715,1,1,1,0,1
1,1.616298127,0.87604547,1,1,0,0,1
0,1.552640275,0.97287369,1,1,0,0,1
0,1.003532465,-0.23504332,1,1,0,0,1
1,1.007589266,-0.46396487,1,1,0,1,1
0,0.826077098,2.42942452,1,1,0,0,1
0,3.152833711,1.5006411,1,1,0,1,1
1,0.481807551,-1.307141524,1,1,0,0,1
1,1.607892857,3.91941269,1,0,0,0,1
1,0.755696301,-0.76162509,1,1,0,1,1
1,0.365735379,-5.785408049,1,1,1,1,1
0,0.838619472,1.15177658,1,1,0,0,1
0,1.727106332,-2.660349138,1,1,0,0,1
1,1.727106332,-7.593500864,1,0,0,1,1
0,0.854787204,4.00904823,3,1,1,0,1
1,0.113321446,-2.554893916,1,1,0,1,1
0,2.428695695,5.8546595,3,1,1,1,1
1,1.926790737,-1.033690957,1,1,0,0,1
1,1.838560233,5.05841223,1,1,0,0,1
1,1.646241783,-3.135897501,1,0,0,0,1
0,3.405337306,5.4266163,1,0,1,0,0
1,2.337998515,2.27262335,1,1,0,0,1
0,1.278944445,2.07179209,1,0,1,0,0
0,3.13606193,1.23842617,1,1,0,0,1
0,3.13606193,0.22823459,1,0,0,0,1
0,-0.15669579,5.83717835,2,1,0,0,1
0,1.704171834,2.23749233,1,1,0,0,1
0,1.449884606,4.81856362,3,1,1,0,1
1,1.430446116,-2.789904441,2,1,0,1,1
0,-0.322807035,5.55975254,3,1,1,1,0
1,2.057816166,-0.01919909,1,0,0,1,1
1,0.914745677,-2.36866923,1,0,1,0,1
0,2.33660613,2.74341906,1,1,0,0,1
0,2.131519362,6.63905851,2,1,1,0,1
0,1.798986724,5.86006042,1,0,0,0,1
0,1.895130584,-1.102401967,1,0,0,0,1
1,0.662986903,-1.700820452,1,1,0,1,1
0,1.991349442,3.11736009,1,0,1,0,0
0,2.421041845,6.16178189,3,0,0,0,1
0,0.598067357,5.27317633,2,0,0,1,1
0,1.977785262,2.48414112,1,1,0,0,1
0,1.237350547,4.92151346,3,1,1,0,1
0,2.223834631,4.62085162,2,1,1,1,1
0,3.443260308,3.00578487,2,0,0,0,1
0,0.645695406,3.38265889,1,1,0,0,1
1,1.707796486,-1.367989081,1,1,1,0,0
0,1.817169043,1.67613717,1,1,0,0,1
1,2.993853978,4.63193384,3,0,1,1,1
1,2.876022335,4.33687314,1,1,0,0,1
1,0.944938301,0.40233146,2,0,0,1,1
0,-0.186981186,4.69903007,3,1,0,1,1
1,1.023653868,0.98842777,1,1,0,0,1
1,1.489665476,2.21672727,1,1,0,0,1
0,1.154542329,5.28025977,2,0,0,0,1
0,0.508169334,-0.75430642,1,0,1,0,0
1,0.662986903,-5.889187491,1,1,0,1,1
1,2.811421316,0.08630575,1,1,0,0,1
1,2.106201554,-4.443902527,1,1,1,0,1
1,0.720716582,0.21714565,1,1,0,0,1
0,1.68234982,3.21629108,1,1,0,0,1
1,1.704171834,-0.68247643,1,1,0,0,1
0,2.431818868,5.03681282,1,1,0,0,1
0,2.449015697,2.21708133,1,1,0,0,1
1,1.164627617,1.49721803,1,1,0,0,1
0,1.676145043,1.17970339,1,1,0,0,1
1,0.887272659,-0.55844622,1,0,1,1,1
1,1.730648946,2.48365769,1,1,1,1,0
1,1.492162356,-1.794667811,1,1,0,1,1
1,0.756737426,0.63538748,1,1,0,0,1
1,3.361467653,1.77683639,1,1,0,0,1
0,1.951825928,-0.993791908,1,0,0,0,1
1,1.856043196,0.05848925,1,1,0,0,1
0,1.342904095,2.65884156,1,1,0,0,1
1,1.807027703,-5.551866692,1,1,0,0,1
0,2.17351961,1.16807549,1,1,0,0,1
0,1.201983404,-0.70079936,1,1,0,0,0
0,1.631382029,0.74211217,1,0,0,0,1
1,2.454746372,2.77419723,1,1,0,0,1
0,1.472010541,5.85166248,3,1,0,1,1
0,1.055028991,-0.3735952,1,0,0,0,1
0,2.054553058,2.79219244,1,1,0,0,1
0,3.644330439,-1.420894074,2,0,0,0,0
0,2.295024647,4.72447582,1,1,0,0,1
1,1.154542329,-2.550175996,2,1,1,0,1
0,1.558725012,2.31238244,1,0,1,0,0
0,2.466015964,5.98722131,1,1,1,1,1
1,1.358417189,5.52212047,2,0,1,1,1
0,0.142591828,-9.864710834,1,0,0,1,0
1,-0.918280133,-6.639676406,1,1,1,1,0
1,2.166683275,1.97295533,1,1,1,0,1
1,1.424326635,-1.467192912,1,0,0,0,1
0,1.309341922,4.98736636,1,1,1,1,1
1,2.267842906,5.24962929,3,0,1,1,1
0,1.584975656,2.5312994,2,0,0,0,1
0,3.418393134,4.94559305,1,0,1,0,0
0,2.185309537,2.5746605,1,0,0,0,1
1,2.628939746,3.0447041,1,1,0,0,1
0,-0.62436751,4.49045902,1,0,0,0,0
0,3.141204565,0.0599398,2,0,1,0,0
1,0.012351717,-7.189098738,1,1,0,1,1
0,1.871008642,3.8546694,1,0,0,0,1
1,0.766059088,1.65602057,1,0,0,0,1
0,2.268187278,7.31527645,2,0,1,0,0
1,2.295024647,-2.303012872,1,1,0,0,1
0,0.78646796,2.42528911,2,0,1,0,1
0,2.026889574,0.33172838,1,0,1,0,0
1,1.98983452,3.86032791,1,1,0,0,1
1,1.85257097,-0.08659501,1,1,1,1,0
0,2.113864427,3.25580125,1,1,0,0,1
0,0.000230356,-0.917770591,1,0,0,1,1
0,2.80881793,2.04894021,1,1,0,1,0
1,3.111031959,0.23311459,1,1,0,0,1
1,0.52863885,3.90508293,2,1,0,1,1
1,1.415749793,-3.625594715,1,1,1,0,1
0,1.996332465,4.95149254,1,1,0,0,1
1,2.262085838,-5.418794417,1,1,0,1,1
0,2.764818757,5.17496844,3,0,1,0,1
0,1.828990782,5.06760863,2,0,0,0,1
0,0.410855815,3.96222212,3,0,1,1,0
1,1.437055526,-1.243967027,2,1,1,0,1
0,0.887272659,-2.612996249,1,0,0,0,0
0,0.891828475,3.11634846,3,0,0,0,1
1,2.048709672,-4.406901315,1,1,1,0,1
0,2.754498169,0.68828907,1,1,0,0,1
0,2.292675522,4.49601706,1,1,0,0,1
0,0.884529173,5.92202145,2,1,0,1,1
0,1.798986724,4.63559632,1,1,0,0,1
0,0.293991475,5.16604229,2,0,0,1,1
1,1.321246824,0.33090161,1,1,0,0,1
0,2.898210446,1.46731504,3,0,1,0,0
0,0.139703044,3.20993144,2,0,0,1,0
0,0.046800763,-4.80006522,1,0,0,0,1
1,2.405956208,-1.012292184,1,0,0,1,1
0,2.212128711,4.81368121,3,1,0,0,1
0,-0.001989401,2.77230246,2,0,0,0,1
0,0.766059088,0.93421951,1,1,0,0,1
0,1.840322348,0.71095973,1,1,0,0,0
0,1.584975656,-0.05540817,1,1,0,0,1
0,1.032775486,2.16171632,3,1,1,0,1
0,-2.240035973,0.35847727,1,0,1,0,0
1,1.84594034,-0.39933294,1,1,0,0,1
1,1.990440764,-2.023544266,1,1,0,0,1
1,-0.448276503,-1.654897205,2,1,0,1,0
0,1.28509831,4.95039808,1,0,0,0,0
0,0.729309546,5.49516371,3,0,0,0,0
0,1.823992556,4.74364031,3,1,0,0,1
0,0.953522044,2.65534504,3,0,1,1,1
0,-0.556341289,3.29534337,3,0,1,0,0
1,0.755696301,3.39530195,3,1,1,1,1
0,1.986797773,0.97849828,1,1,0,0,1
1,3.32224694,1.24370168,1,0,0,0,1
0,2.16005567,4.01577818,1,0,0,0,0
0,0.541626046,3.12399177,1,1,0,0,0
1,0.541626046,2.06924274,1,1,0,0,1
1,1.511916085,0.88290337,2,1,0,1,0
1,1.903429387,-7.334513425,1,0,1,1,1
1,0.541626046,3.68339084,1,1,0,0,1
1,2.273224496,-0.18203365,1,0,1,1,1
0,1.397001791,4.56838166,3,0,1,0,0
0,0.396040729,3.17103925,2,0,0,1,0
0,1.250773568,4.97371312,2,1,0,0,0
0,2.431623955,3.95205054,1,1,0,0,1
0,0.515480766,0.75908394,1,1,0,0,1
0,2.049281264,2.60566511,1,1,0,0,1
1,1.085449587,-5.967938669,1,1,0,0,1
1,3.063476211,-0.03202343,1,1,0,0,1
0,2.564667899,3.32261568,1,1,0,0,1
1,2.59798054,1.55592465,1,0,1,1,1
0,2.190408733,4.76782868,1,0,0,0,1
1,2.611343038,-1.172291988,2,1,0,0,1
1,2.447002177,-1.428268838,2,0,1,1,1
1,0.365735379,-4.099519732,1,0,0,1,1
1,0.891828475,3.51336879,3,0,1,1,1
0,-1.087356463,3.67389401,2,0,1,0,0
0,2.811421316,2.38257171,1,1,1,0,1
0,1.959669105,5.2586442,1,0,0,0,1
0,1.626815314,5.5935978,2,0,1,1,1
0,1.626815314,4.65994229,2,0,1,1,1
1,0.49608865,-1.620835424,1,1,0,0,1
0,2.323878097,3.81361244,2,1,1,1,1
0,0.317675718,2.70293738,1,0,1,0,0
0,1.607448512,-0.25575242,1,1,0,0,1
0,2.262085838,4.0310103,1,0,0,0,1
0,1.99798797,-0.32142318,1,0,1,0,0
1,-0.043969473,2.57895956,1,1,0,0,1
1,2.045273243,-8.943029254,1,1,1,1,1
1,2.850642029,1.23928346,1,0,1,1,1
0,1.87220308,3.18733497,1,0,1,1,1
1,1.908375811,1.32706191,1,1,0,0,1
0,1.607448512,-3.803334919,1,1,0,0,1
0,0.84863625,4.48427849,2,0,1,0,0
0,-0.070982272,0.26818739,3,0,1,1,0
0,2.798065861,5.88821274,1,0,0,0,1
1,1.63376582,-3.8998321,1,1,1,0,1
0,2.575445786,0.53599415,1,0,0,0,1
0,2.055121321,5.59371004,2,1,1,0,1
0,-1.735479962,-10.35263469,1,1,0,1,0
1,0.816320923,-3.890429761,1,1,0,1,1
0,1.84594034,-5.895074778,1,0,1,1,1
0,1.867930664,3.74861831,3,1,0,0,1
0,2.405956208,2.48804439,1,0,0,0,1
1,0.103371115,2.50203974,2,0,1,1,0
0,3.345025527,0.60603876,1,1,0,0,1
0,0.52863885,2.38285635,2,0,0,0,0
0,1.99798797,-1.107603689,1,1,0,0,1
1,1.370318718,4.07002961,1,1,0,0,1
0,2.559706808,5.14792716,3,1,1,0,1
0,2.798065861,4.92585787,2,0,0,0,1
0,2.087677462,4.13518643,1,1,0,0,0
1,1.995880487,-3.510616138,1,1,1,1,1
1,2.268990353,0.44325691,1,1,0,0,1
1,2.172762321,4.12641098,3,1,1,0,1
0,0.713136687,0.90289427,3,0,1,1,1
0,2.768652984,4.02161192,3,1,0,1,0
1,2.474548999,2.64123123,1,1,0,0,1
0,0.69669796,-1.31102116,1,1,1,0,1
0,0.161640023,5.31199901,2,0,0,1,0
0,0.890463908,2.24281194,2,0,1,1,1
0,1.978245491,0.37383925,1,1,0,0,1
0,0.453323513,3.47176365,3,1,1,1,1
1,2.561249092,0.83566901,1,1,0,0,1
1,2.742428445,2.51721708,1,1,0,0,1
0,1.043378373,1.90089662,2,0,1,0,0
0,0.887272659,2.25834943,2,0,1,1,1
1,1.557324125,0.35576796,1,0,0,1,1
0,2.13033445,4.49544945,2,0,0,1,1
0,2.619453382,5.78671755,1,0,1,0,1
0,2.134409917,-0.871272912,2,0,0,1,0
0,2.680249043,3.42609517,1,1,0,0,1
1,2.454746372,2.16590398,1,1,0,0,1
1,1.722759358,-0.01006358,1,1,0,1,1
1,1.822201404,3.08972229,1,1,1,0,1
0,0.52863885,-2.623092898,1,0,0,0,1
0,2.588277765,0.58646797,1,0,0,1,1
0,3.436218276,0.36574127,1,0,0,0,1
0,-1.383849165,5.46261475,3,0,0,1,0
0,-1.481374185,3.93774079,2,0,0,1,0
0,2.532588859,-1.163100471,1,1,0,0,1
1,2.584771625,3.98417941,1,1,1,0,1
1,0.616194741,-2.827622151,1,1,0,0,1
0,3.961486886,1.88465575,2,0,0,0,0
1,2.550056552,-1.334847668,1,1,0,0,1
0,0.2166998,0.94696312,3,0,1,0,0
1,2.289422392,0.72855878,1,1,1,0,1
0,0.381002852,-3.095095455,1,0,1,0,1
0,3.156286802,3.29783148,1,0,1,1,0
0,1.676559895,1.84835376,3,0,1,1,1
0,-0.325874522,3.69668883,3,0,1,0,0
0,0.522739128,6.07857336,2,0,0,1,0
0,2.046420032,2.19461838,1,1,1,0,1
0,2.321051701,6.093947,3,1,0,1,1
1,2.812287607,4.22677405,1,1,1,1,1
1,2.585774635,-6.137390597,1,1,0,0,1
0,2.419464558,2.69051662,1,1,1,0,1
0,3.017893333,3.52193394,1,0,1,1,0
0,2.712631757,4.67927153,1,1,0,0,0
0,3.205353508,1.87924576,2,0,1,0,0
1,1.775783827,1.50307449,1,1,1,0,1
0,-0.552480281,4.55817793,3,1,1,1,1
1,2.628939746,-0.47611992,1,1,1,0,1
1,2.634684138,3.27412151,1,1,0,0,1
0,2.99734748,4.46045328,2,0,0,0,0
1,3.754029356,3.82769198,1,1,0,0,1
1,2.464225116,0.20545679,1,1,1,0,1
0,1.938509308,6.16514332,2,0,1,0,0
