"","count","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation","result.category"
"42",11162,22695683,"Accipiter gentilis",NA,NA,NA,"LC"
"43",11162,22695465,"Accipiter griseiceps",NA,NA,NA,"LC"
"44",11162,22695585,"Accipiter gularis",NA,NA,NA,"LC"
"45",11162,22695659,"Accipiter gundlachi",NA,NA,NA,"EN"
"46",11162,22695541,"Accipiter haplochrous",NA,NA,NA,"NT"
"47",11162,22695544,"Accipiter henicogrammus",NA,NA,NA,"NT"
"48",11162,22695678,"Accipiter henstii",NA,NA,NA,"VU"
"49",11162,22727721,"Accipiter hiogaster",NA,NA,NA,"LC"
"50",11162,22695553,"Accipiter imitator",NA,NA,NA,"VU"
"51",11162,22695547,"Accipiter luteoschistaceus",NA,NA,NA,"VU"
"52",11162,22695613,"Accipiter madagascariensis",NA,NA,NA,"NT"
"53",11162,22695532,"Accipiter melanochlamys",NA,NA,NA,"LC"
"54",11162,22695673,"Accipiter melanoleucus",NA,NA,NA,"LC"
"55",11162,22695689,"Accipiter meyerianus",NA,NA,NA,"LC"
"56",11162,22695581,"Accipiter minullus",NA,NA,NA,"LC"
"57",11162,22695591,"Accipiter nanus",NA,NA,NA,"NT"
"58",11162,22695624,"Accipiter nisus",NA,NA,NA,"LC"
"59",11162,22727714,"Accipiter novaehollandiae",NA,NA,NA,"LC"
"60",11162,22695619,"Accipiter ovampensis",NA,NA,NA,"LC"
"61",11162,22695558,"Accipiter poliocephalus",NA,NA,NA,"LC"
"62",11162,22695453,"Accipiter poliogaster",NA,NA,NA,"NT"
"63",11162,22695561,"Accipiter princeps",NA,NA,NA,"VU"
"64",11162,22695610,"Accipiter rhodogaster",NA,NA,NA,"LC"
"65",11162,22695538,"Accipiter rufitorques",NA,NA,NA,"LC"
"66",11162,22695630,"Accipiter rufiventris",NA,NA,NA,"LC"
"67",11162,22695503,"Accipiter soloensis",NA,NA,NA,"LC"
"68",11162,22734130,"Accipiter striatus",NA,NA,NA,"LC"
"69",11162,22695565,"Accipiter superciliosus",NA,NA,NA,"LC"
"70",11162,22727727,"Accipiter sylvestris",NA,NA,NA,"LC"
"71",11162,22727697,"Accipiter tachiro",NA,NA,NA,"LC"
"72",11162,22727705,"Accipiter toussenelii",NA,NA,NA,"LC"
"73",11162,22695516,"Accipiter trinotatus",NA,NA,NA,"LC"
"74",11162,22695462,"Accipiter trivirgatus",NA,NA,NA,"LC"
"75",11162,22695588,"Accipiter virgatus",NA,NA,NA,"LC"
"76",11162,22682510,"Aceros nipalensis",NA,NA,NA,"VU"
"77",11162,22714641,"Achaetops pycnopygius",NA,NA,NA,"LC"
"78",11162,22710943,"Acridotheres albocinctus",NA,NA,NA,"LC"
"79",11162,103870359,"Acridotheres burmannicus",NA,NA,NA,"LC"
"80",11162,22710940,"Acridotheres cinereus",NA,NA,NA,"VU"
"81",11162,22710946,"Acridotheres cristatellus",NA,NA,NA,"LC"
"82",11162,22710932,"Acridotheres fuscus",NA,NA,NA,"LC"
"83",11162,22710929,"Acridotheres ginginianus",NA,NA,NA,"LC"
"84",11162,103871222,"Acridotheres grandis",NA,NA,NA,"LC"
"85",11162,103871334,"Acridotheres javanicus",NA,NA,NA,"VU"
"86",11162,103870738,"Acridotheres leucocephalus",NA,NA,NA,"LC"
"87",11162,22710909,"Acridotheres melanopterus",NA,NA,NA,"EN"
"88",11162,22710921,"Acridotheres tristis",NA,NA,NA,"LC"
"89",11162,22713173,"Acritillas indica",NA,NA,NA,"LC"
"90",11162,22724510,"Acrobatornis fonsecai",NA,NA,NA,"VU"
"91",11162,22714802,"Acrocephalus aequinoctialis",NA,NA,NA,"EN"
"92",11162,22714714,"Acrocephalus agricola",NA,NA,NA,"LC"
"93",11162,104317670,"Acrocephalus arundinaceus",NA,NA,NA,"LC"
"94",11162,103780156,"Acrocephalus astrolabii",NA,NA,NA,"EX"
"95",11162,22714816,"Acrocephalus atyphus",NA,NA,NA,"LC"
"96",11162,22714763,"Acrocephalus australis",NA,NA,NA,"LC"
"97",11162,22714709,"Acrocephalus bistrigiceps",NA,NA,NA,"LC"
"98",11162,22714852,"Acrocephalus brevipennis",NA,NA,NA,"VU"
"99",11162,104003523,"Acrocephalus caffer",NA,NA,NA,"VU"
"100",11162,22714719,"Acrocephalus concinens",NA,NA,NA,"LC"
"101",11162,22714736,"Acrocephalus dumetorum",NA,NA,NA,"LC"
"102",11162,22714797,"Acrocephalus familiaris",NA,NA,NA,"CR"
"103",11162,22714859,"Acrocephalus gracilirostris",NA,NA,NA,"LC"
"104",11162,22714757,"Acrocephalus griseldis",NA,NA,NA,"EN"
"105",11162,103780118,"Acrocephalus hiwae",NA,NA,NA,"CR"
"106",11162,22714821,"Acrocephalus kerearako",NA,NA,NA,"NT"
"107",11162,22735588,"Acrocephalus longirostris",NA,NA,NA,"CR"
"108",11162,103780078,"Acrocephalus luscinius",NA,NA,NA,"EX"
"109",11162,22714693,"Acrocephalus melanopogon",NA,NA,NA,"LC"
"110",11162,104012371,"Acrocephalus mendanae",NA,NA,NA,"LC"
"111",11162,22735592,"Acrocephalus musae",NA,NA,NA,"EX"
"112",11162,22714865,"Acrocephalus newtoni",NA,NA,NA,"LC"
"113",11162,103780109,"Acrocephalus nijoi",NA,NA,NA,"EX"
"114",11162,22734033,"Acrocephalus orientalis",NA,NA,NA,"LC"
"115",11162,22729551,"Acrocephalus orinus",NA,NA,NA,"DD"
"116",11162,22714696,"Acrocephalus paludicola",NA,NA,NA,"VU"
"117",11162,22714741,"Acrocephalus palustris",NA,NA,NA,"LC"
"118",11162,104011899,"Acrocephalus percernis",NA,NA,NA,"LC"
"119",11162,22714791,"Acrocephalus rehsei",NA,NA,NA,"VU"
"120",11162,22714826,"Acrocephalus rimitarae",NA,NA,NA,"CR"
"121",11162,22714874,"Acrocephalus rodericanus",NA,NA,NA,"NT"
"122",11162,22714846,"Acrocephalus rufescens",NA,NA,NA,"LC"
"123",11162,22714700,"Acrocephalus schoenobaenus",NA,NA,NA,"LC"
"124",11162,22714722,"Acrocephalus scirpaceus",NA,NA,NA,"LC"
"125",11162,22714882,"Acrocephalus sechellensis",NA,NA,NA,"NT"
"126",11162,22714704,"Acrocephalus sorghophilus",NA,NA,NA,"EN"
"127",11162,22714751,"Acrocephalus stentoreus",NA,NA,NA,"LC"
"128",11162,22714786,"Acrocephalus syrinx",NA,NA,NA,"LC"
"129",11162,22714839,"Acrocephalus taiti",NA,NA,NA,"VU"
"130",11162,22728387,"Acrocephalus tangorum",NA,NA,NA,"VU"
"131",11162,22714832,"Acrocephalus vaughani",NA,NA,NA,"EN"
"132",11162,103780103,"Acrocephalus yamashinae",NA,NA,NA,"EX"
"133",11162,22703554,"Acropternis orthonyx",NA,NA,NA,"LC"
"134",11162,22679572,"Acryllium vulturinum",NA,NA,NA,"LC"
"135",11162,22726874,"Actenoides bougainvillei",NA,NA,NA,"EN"
"136",11162,22726852,"Actenoides capucinus",NA,NA,NA,"NT"
"137",11162,22683532,"Actenoides concretus",NA,NA,NA,"NT"
"138",11162,22726883,"Actenoides excelsus",NA,NA,NA,"EN"
"139",11162,22683542,"Actenoides hombroni",NA,NA,NA,"VU"
"140",11162,22683535,"Actenoides lindsayi",NA,NA,NA,"LC"
"141",11162,22726844,"Actenoides monachus",NA,NA,NA,"NT"
"142",11162,22726858,"Actenoides princeps",NA,NA,NA,"NT"
"143",11162,22727941,"Actenoides regalis",NA,NA,NA,"VU"
"144",11162,22716557,"Actinodura egertoni",NA,NA,NA,"LC"
"145",11162,103879283,"Actinodura radcliffei",NA,NA,NA,"LC"
"146",11162,103879269,"Actinodura ramsayi",NA,NA,NA,"LC"
"147",11162,22716552,"Actinodura sodangorum",NA,NA,NA,"NT"
"148",11162,22693264,"Actitis hypoleucos",NA,NA,NA,"LC"
"149",11162,22693277,"Actitis macularius",NA,NA,NA,"LC"
"150",11162,22693528,"Actophilornis africanus",NA,NA,NA,"LC"
"151",11162,22693532,"Actophilornis albinucha",NA,NA,NA,"EN"
"152",11162,22687696,"Adelomyia melanogenys",NA,NA,NA,"LC"
"153",11162,22696634,"Aechmophorus clarkii",NA,NA,NA,"LC"
"154",11162,22696631,"Aechmophorus occidentalis",NA,NA,NA,"LC"
"155",11162,103870959,"Aegithalos annamensis",NA,NA,NA,"LC"
"156",11162,22736055,"Aegithalos bonvaloti",NA,NA,NA,"LC"
"157",11162,103871923,"Aegithalos caudatus",NA,NA,NA,"LC"
"158",11162,103870880,"Aegithalos concinnus",NA,NA,NA,"LC"
"159",11162,22712024,"Aegithalos fuliginosus",NA,NA,NA,"LC"
"160",11162,103871974,"Aegithalos glaucogularis",NA,NA,NA,"LC"
"161",11162,103871775,"Aegithalos iouschistos",NA,NA,NA,"LC"
"162",11162,103871108,"Aegithalos iredalei",NA,NA,NA,"LC"
"163",11162,22712008,"Aegithalos leucogenys",NA,NA,NA,"LC"
"164",11162,22712016,"Aegithalos niveogularis",NA,NA,NA,"LC"
"165",11162,22707443,"Aegithina lafresnayei",NA,NA,NA,"LC"
"166",11162,22707436,"Aegithina nigrolutea",NA,NA,NA,"LC"
"167",11162,22707433,"Aegithina tiphia",NA,NA,NA,"LC"
"168",11162,22707440,"Aegithina viridissima",NA,NA,NA,"NT"
"169",11162,22689366,"Aegolius acadicus",NA,NA,NA,"LC"
"170",11162,22689362,"Aegolius funereus",NA,NA,NA,"LC"
"171",11162,62184893,"Aegolius gradyi",NA,NA,NA,"EX"
"172",11162,22689378,"Aegolius harrisii",NA,NA,NA,"LC"
"173",11162,22689371,"Aegolius ridgwayi",NA,NA,NA,"LC"
"174",11162,60814512,"Aegotheles affinis",NA,NA,NA,"DD"
"175",11162,22689576,"Aegotheles albertisi",NA,NA,NA,"LC"
"176",11162,22689572,"Aegotheles archboldi",NA,NA,NA,"LC"
"177",11162,60814475,"Aegotheles bennettii",NA,NA,NA,"LC"
"178",11162,22689546,"Aegotheles crinifrons",NA,NA,NA,"LC"
"179",11162,22689555,"Aegotheles cristatus",NA,NA,NA,"LC"
"180",11162,22689550,"Aegotheles insignis",NA,NA,NA,"LC"
"181",11162,22689559,"Aegotheles savesi",NA,NA,NA,"CR"
"182",11162,22728459,"Aegotheles tatei",NA,NA,NA,"DD"
"183",11162,22689568,"Aegotheles wallacii",NA,NA,NA,"LC"
"184",11162,22695231,"Aegypius monachus",NA,NA,NA,"NT"
"185",11162,22678555,"Aepypodius arfakianus",NA,NA,NA,"LC"
"186",11162,22678559,"Aepypodius bruijnii",NA,NA,NA,"EN"
"187",11162,22728583,"Aerodramus bartschi",NA,NA,NA,"EN"
"188",11162,60824542,"Aerodramus brevirostris",NA,NA,NA,"LC"
"189",11162,22686507,"Aerodramus elaphrus",NA,NA,NA,"VU"
"190",11162,22686511,"Aerodramus francicus",NA,NA,NA,"NT"
"191",11162,60847684,"Aerodramus fuciphagus",NA,NA,NA,"LC"
"192",11162,22686525,"Aerodramus hirundinaceus",NA,NA,NA,"LC"
"193",11162,22686522,"Aerodramus infuscatus",NA,NA,NA,"LC"
"194",11162,22686576,"Aerodramus inquietus",NA,NA,NA,"LC"
"195",11162,60838951,"Aerodramus leucophaeus",NA,NA,NA,"LC"
"196",11162,22686610,"Aerodramus maximus",NA,NA,NA,"LC"
"197",11162,22686519,"Aerodramus mearnsi",NA,NA,NA,"LC"
"198",11162,22728501,"Aerodramus nuditarsus",NA,NA,NA,"LC"
"199",11162,22686555,"Aerodramus orientalis",NA,NA,NA,"DD"
"200",11162,22686552,"Aerodramus papuensis",NA,NA,NA,"DD"
"201",11162,22686573,"Aerodramus pelewensis",NA,NA,NA,"LC"
"202",11162,22686558,"Aerodramus salangana",NA,NA,NA,"LC"
"203",11162,22686581,"Aerodramus sawtelli",NA,NA,NA,"VU"
"204",11162,22686528,"Aerodramus spodiopygius",NA,NA,NA,"LC"
"205",11162,22686534,"Aerodramus terraereginae",NA,NA,NA,"LC"
"206",11162,22686516,"Aerodramus unicolor",NA,NA,NA,"LC"
"207",11162,60835335,"Aerodramus vanikorensis",NA,NA,NA,"LC"
"208",11162,22686543,"Aerodramus vulcanorum",NA,NA,NA,"NT"
"209",11162,22686549,"Aerodramus whiteheadi",NA,NA,NA,"DD"
"210",11162,22686739,"Aeronautes andecolus",NA,NA,NA,"LC"
"211",11162,22686736,"Aeronautes montivagus",NA,NA,NA,"LC"
"212",11162,22686733,"Aeronautes saxatalis",NA,NA,NA,"LC"
"213",11162,22694915,"Aethia cristatella",NA,NA,NA,"LC"
"214",11162,22694906,"Aethia psittacula",NA,NA,NA,"LC"
"215",11162,22694921,"Aethia pusilla",NA,NA,NA,"LC"
"216",11162,22694918,"Aethia pygmaea",NA,NA,NA,"LC"
"217",11162,22732130,"Aethopyga bella",NA,NA,NA,"LC"
"218",11162,22718059,"Aethopyga boltoni",NA,NA,NA,"LC"
"219",11162,103810484,"Aethopyga christinae",NA,NA,NA,"LC"
"220",11162,22718068,"Aethopyga duyvenbodei",NA,NA,NA,"EN"
"221",11162,22718084,"Aethopyga eximia",NA,NA,NA,"LC"
"222",11162,103805010,"Aethopyga flagrans",NA,NA,NA,"LC"
"223",11162,22718077,"Aethopyga gouldiae",NA,NA,NA,"LC"
"224",11162,103809131,"Aethopyga guimarasensis",NA,NA,NA,"LC"
"225",11162,22718100,"Aethopyga ignicauda",NA,NA,NA,"LC"
"226",11162,103810497,"Aethopyga latouchii",NA,NA,NA,"LC"
"227",11162,22724518,"Aethopyga linaraborae",NA,NA,NA,"NT"
"228",11162,103810377,"Aethopyga magnifica",NA,NA,NA,"LC"
"229",11162,103804351,"Aethopyga mystacalis",NA,NA,NA,"LC"
"230",11162,22718081,"Aethopyga nipalensis",NA,NA,NA,"LC"
"231",11162,22718048,"Aethopyga primigenia",NA,NA,NA,"LC"
"232",11162,22718065,"Aethopyga pulcherrima",NA,NA,NA,"LC"
"233",11162,22718090,"Aethopyga saturata",NA,NA,NA,"LC"
"234",11162,22734230,"Aethopyga shelleyi",NA,NA,NA,"LC"
"235",11162,103804411,"Aethopyga siparaja",NA,NA,NA,"LC"
"236",11162,103804369,"Aethopyga temminckii",NA,NA,NA,"LC"
"237",11162,103804493,"Aethopyga vigorsii",NA,NA,NA,"LC"
"238",11162,22679430,"Afropavo congensis",NA,NA,NA,"VU"
"239",11162,22691975,"Afrotis afra",NA,NA,NA,"VU"
"240",11162,22691970,"Afrotis afraoides",NA,NA,NA,"LC"
"241",11162,22697200,"Agamia agami",NA,NA,NA,"VU"
"242",11162,22685326,"Agapornis canus",NA,NA,NA,"LC"
"243",11162,22685346,"Agapornis fischeri",NA,NA,NA,"NT"
"244",11162,22685356,"Agapornis lilianae",NA,NA,NA,"NT"
"245",11162,22685360,"Agapornis nigrigenis",NA,NA,NA,"VU"
"246",11162,22685352,"Agapornis personatus",NA,NA,NA,"LC"
"247",11162,22685330,"Agapornis pullarius",NA,NA,NA,"LC"
"248",11162,22685342,"Agapornis roseicollis",NA,NA,NA,"LC"
"249",11162,22685338,"Agapornis swindernianus",NA,NA,NA,"LC"
"250",11162,22685334,"Agapornis taranta",NA,NA,NA,"LC"
"251",11162,103794964,"Agelaioides badius",NA,NA,NA,"LC"
"252",11162,103795103,"Agelaioides fringillarius",NA,NA,NA,"LC"
"253",11162,22729118,"Agelaius assimilis",NA,NA,NA,"LC"
"254",11162,22724206,"Agelaius humeralis",NA,NA,NA,"LC"
"255",11162,22724191,"Agelaius phoeniceus",NA,NA,NA,"LC"
"256",11162,22724196,"Agelaius tricolor",NA,NA,NA,"EN"
"257",11162,22724209,"Agelaius xanthomus",NA,NA,NA,"EN"
"258",11162,22679545,"Agelastes meleagrides",NA,NA,NA,"VU"
"259",11162,22679551,"Agelastes niger",NA,NA,NA,"LC"
"260",11162,22724184,"Agelasticus cyanopus",NA,NA,NA,"LC"
"261",11162,22724178,"Agelasticus thilius",NA,NA,NA,"LC"
"262",11162,22724172,"Agelasticus xanthophthalmus",NA,NA,NA,"LC"
"263",11162,22687794,"Aglaeactis aliciae",NA,NA,NA,"VU"
"264",11162,22687791,"Aglaeactis castelnaudii",NA,NA,NA,"NT"
"265",11162,22687788,"Aglaeactis cupripennis",NA,NA,NA,"LC"
"266",11162,22687798,"Aglaeactis pamela",NA,NA,NA,"LC"
"267",11162,22733891,"Aglaiocercus berlepschi",NA,NA,NA,"EN"
"268",11162,22688059,"Aglaiocercus coelestis",NA,NA,NA,"LC"
"269",11162,22733886,"Aglaiocercus kingii",NA,NA,NA,"LC"
"270",11162,22720546,"Agraphospiza rubescens",NA,NA,NA,"LC"
"271",11162,22709040,"Agricola infuscatus",NA,NA,NA,"LC"
"272",11162,22709035,"Agricola pallidus",NA,NA,NA,"LC"
"273",11162,22700081,"Agriornis albicauda",NA,NA,NA,"VU"
"274",11162,22700095,"Agriornis lividus",NA,NA,NA,"LC"
"275",11162,22700104,"Agriornis micropterus",NA,NA,NA,"LC"
"276",11162,22700072,"Agriornis montanus",NA,NA,NA,"LC"
"277",11162,22700114,"Agriornis murinus",NA,NA,NA,"LC"
"278",11162,22710874,"Agropsar philippensis",NA,NA,NA,"LC"
"279",11162,22710870,"Agropsar sturninus",NA,NA,NA,"LC"
"280",11162,22703618,"Ailuroedus buccoides",NA,NA,NA,"LC"
"281",11162,22703624,"Ailuroedus crassirostris",NA,NA,NA,"LC"
"282",11162,22703621,"Ailuroedus melanotis",NA,NA,NA,"LC"
"283",11162,22721291,"Aimophila notosticta",NA,NA,NA,"LC"
"284",11162,22721294,"Aimophila rufescens",NA,NA,NA,"LC"
"285",11162,22721288,"Aimophila ruficeps",NA,NA,NA,"LC"
"286",11162,22680107,"Aix galericulata",NA,NA,NA,"LC"
"287",11162,22680104,"Aix sponsa",NA,NA,NA,"LC"
"288",11162,103823212,"Akialoa ellisiana",NA,NA,NA,"EX"
"289",11162,103823431,"Akialoa lanaiensis",NA,NA,NA,"EX"
"290",11162,22728910,"Akialoa obscura",NA,NA,NA,"EX"
"291",11162,103823250,"Akialoa stejnegeri",NA,NA,NA,"EX"
"292",11162,22701838,"Akletos goeldii",NA,NA,NA,"LC"
"293",11162,22701835,"Akletos melanoceps",NA,NA,NA,"LC"
"294",11162,22717262,"Alaemon alaudipes",NA,NA,NA,"LC"
"295",11162,22717270,"Alaemon hamertoni",NA,NA,NA,"LC"
"296",11162,102998555,"Alauda arvensis",NA,NA,NA,"LC"
"297",11162,22717424,"Alauda gulgula",NA,NA,NA,"LC"
"298",11162,22717336,"Alaudala raytal",NA,NA,NA,"LC"
"299",11162,104007058,"Alaudala rufescens",NA,NA,NA,"LC"
"300",11162,22717340,"Alaudala somalica",NA,NA,NA,"LC"
"301",11162,22717298,"Alauda leucoptera",NA,NA,NA,"LC"
"302",11162,22717428,"Alauda razae",NA,NA,NA,"CR"
"303",11162,22694852,"Alca torda",NA,NA,NA,"LC"
"304",11162,22683027,"Alcedo atthis",NA,NA,NA,"LC"
"305",11162,22683117,"Alcedo coerulescens",NA,NA,NA,"LC"
"306",11162,22726971,"Alcedo euryzona",NA,NA,NA,"CR"
"307",11162,22683024,"Alcedo hercules",NA,NA,NA,"NT"
"308",11162,22683042,"Alcedo meninting",NA,NA,NA,"LC"
"309",11162,22726979,"Alcedo peninsulae",NA,NA,NA,"NT"
"310",11162,22683037,"Alcedo quadribrachys",NA,NA,NA,"LC"
"311",11162,22683033,"Alcedo semitorquata",NA,NA,NA,"LC"
"312",11162,22716630,"Alcippe brunneicauda",NA,NA,NA,"NT"
"313",11162,22734608,"Alcippe grotei",NA,NA,NA,"LC"
"314",11162,22716644,"Alcippe morrisonia",NA,NA,NA,"LC"
"315",11162,22716647,"Alcippe nipalensis",NA,NA,NA,"LC"
"316",11162,22735187,"Alcippe peracensis",NA,NA,NA,"LC"
"317",11162,22716633,"Alcippe poioicephala",NA,NA,NA,"LC"
"318",11162,22716636,"Alcippe pyrrhoptera",NA,NA,NA,"LC"
"319",11162,22712607,"Alcurus striatus",NA,NA,NA,"LC"
"320",11162,22705428,"Aleadryas rufinucha",NA,NA,NA,"LC"
"321",11162,22678707,"Alectoris barbara",NA,NA,NA,"LC"
"322",11162,22678691,"Alectoris chukar",NA,NA,NA,"LC"
"323",11162,22678684,"Alectoris graeca",NA,NA,NA,"NT"
"324",11162,22678703,"Alectoris magna",NA,NA,NA,"LC"
"325",11162,22678714,"Alectoris melanocephala",NA,NA,NA,"LC"
"326",11162,22678698,"Alectoris philbyi",NA,NA,NA,"LC"
"327",11162,22678711,"Alectoris rufa",NA,NA,NA,"NT"
"328",11162,22691588,"Alectroenas madagascariensis",NA,NA,NA,"LC"
"329",11162,22691601,"Alectroenas nitidissimus",NA,NA,NA,"EX"
"330",11162,62759683,"Alectroenas payandeei",NA,NA,NA,"EX"
"331",11162,22691605,"Alectroenas pulcherrimus",NA,NA,NA,"LC"
"332",11162,22691594,"Alectroenas sganzini",NA,NA,NA,"NT"
"333",11162,22700303,"Alectrurus risora",NA,NA,NA,"VU"
"334",11162,22700300,"Alectrurus tricolor",NA,NA,NA,"VU"
"335",11162,22678551,"Alectura lathami",NA,NA,NA,"LC"
"336",11162,22709022,"Alethe castanea",NA,NA,NA,"LC"
"337",11162,22730755,"Alethe diademata",NA,NA,NA,"LC"
"338",11162,22685448,"Alexandrinus eques",NA,NA,NA,"VU"
"339",11162,22685465,"Alexandrinus exsul",NA,NA,NA,"EX"
"340",11162,22685441,"Alexandrinus krameri",NA,NA,NA,"LC"
"341",11162,22686311,"Alipiopsitta xanthops",NA,NA,NA,"NT"
"342",11162,22685051,"Alisterus amboinensis",NA,NA,NA,"LC"
"343",11162,22685058,"Alisterus chloropterus",NA,NA,NA,"LC"
"344",11162,22685046,"Alisterus scapularis",NA,NA,NA,"LC"
"345",11162,22694837,"Alle alle",NA,NA,NA,"LC"
"346",11162,22711140,"Allenia fusca",NA,NA,NA,"LC"
"347",11162,60444792,"Alopecoenas beccarii",NA,NA,NA,"LC"
"348",11162,22691071,"Alopecoenas canifrons",NA,NA,NA,"EN"
"349",11162,22691030,"Alopecoenas erythropterus",NA,NA,NA,"CR"
"350",11162,22691052,"Alopecoenas ferrugineus",NA,NA,NA,"EX"
"351",11162,22691076,"Alopecoenas hoedtii",NA,NA,NA,"EN"
"352",11162,22691019,"Alopecoenas jobiensis",NA,NA,NA,"LC"
"353",11162,60444823,"Alopecoenas johannae",NA,NA,NA,"LC"
"354",11162,22691024,"Alopecoenas kubaryi",NA,NA,NA,"EN"
"355",11162,22691061,"Alopecoenas rubescens",NA,NA,NA,"EN"
"356",11162,22691056,"Alopecoenas salamonis",NA,NA,NA,"EX"
"357",11162,22691047,"Alopecoenas sanctaecrucis",NA,NA,NA,"EN"
"358",11162,22691042,"Alopecoenas stairi",NA,NA,NA,"VU"
"359",11162,22691037,"Alopecoenas xanthonurus",NA,NA,NA,"NT"
"360",11162,103821243,"Alophoixus bres",NA,NA,NA,"EN"
