species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
mickin5,avibase-18B6E8CF,9655,species,Pohnpei Kingfisher,Martin-chasseur de Ponape,Todiramphus reichenbachii,fr
flbkin1,avibase-5AAAB4E4,9656,species,Flat-billed Kingfisher,Martin-chasseur des Samoa,Todiramphus recurvirostris,fr
colkin17,avibase-209FFC49,9657,species,Colonist Kingfisher,Martin-chasseur de Louisiade,Todiramphus colonus,fr
colkin9,avibase-B8CCA6C7,9658,species,Torresian Kingfisher,Martin-chasseur de Torres,Todiramphus sordidus,fr
sackin1,avibase-D3BC0A03,9662,species,Sacred Kingfisher,Martin-chasseur sacre,Todiramphus sanctus,fr
sackin2,avibase-51F39E09,9663,issf,Sacred Kingfisher (Australasian),Martin-chasseur sacre (sanctus),Todiramphus sanctus sanctus,fr
sackin4,avibase-345D9235,9664,issf,Sacred Kingfisher (New Caledonian),Martin-chasseur sacre (canacorum),Todiramphus sanctus canacorum,fr
sackin5,avibase-A4D922AF,9665,issf,Sacred Kingfisher (Loyalty Is.),Martin-chasseur sacre (macmillani),Todiramphus sanctus macmillani,fr
sackin3,avibase-3AA939ED,9666,issf,Sacred Kingfisher (New Zealand),Martin-chasseur sacre (vagans),Todiramphus sanctus vagans,fr
colkin1,avibase-5DA28D37,9667,species,Collared Kingfisher,Martin-chasseur a collier blanc,Todiramphus chloris,fr
colkin10,avibase-23F0841E,9668,issf,Collared Kingfisher (Red Sea),Martin-chasseur a collier blanc (abyssinicus),Todiramphus chloris abyssinicus,fr
colkin12,avibase-2746FFC9,9669,issf,Collared Kingfisher (Arabian),Martin-chasseur a collier blanc (kalbaensis),Todiramphus chloris kalbaensis,fr
colkin4,avibase-D687FE49,9670,issf,Collared Kingfisher (Oriental),Martin-chasseur a collier blanc (groupe humii),Todiramphus chloris [humii Group],fr
colkin14,avibase-ACFDEF35,9675,issf,Collared Kingfisher (Nicobar Is.),Martin-chasseur a collier blanc (occipitalis),Todiramphus chloris occipitalis,fr
colkin3,avibase-9654527A,9676,issf,Collared Kingfisher (Collared),Martin-chasseur a collier blanc (groupe chloris),Todiramphus chloris [chloris Group],fr
beakin2,avibase-4B4D37C8,9684,species,Beach Kingfisher,Martin-chasseur a tete blanche,Todiramphus saurophagus,fr
beakin3,avibase-C96AF17D,9685,issf,Beach Kingfisher (Beach),Martin-chasseur a tete blanche (saurophagus),Todiramphus saurophagus saurophagus,fr
beakin1,avibase-7615CC61,9686,issf,Beach Kingfisher (Admiralty Is.),Martin-chasseur a tete blanche (admiralitatis),Todiramphus saurophagus admiralitatis,fr
colkin2,avibase-1776C220,9687,species,Mariana Kingfisher,Martin-chasseur des Mariannes,Todiramphus albicilla,fr
melkin1,avibase-6A71A113,9691,species,Melanesian Kingfisher,Martin-chasseur de Tristram,Todiramphus tristrami,fr
colkin13,avibase-2F5A2E3E,9692,issf,Melanesian Kingfisher (St. Matthias Is.),Martin-chasseur de Tristram (matthiae),Todiramphus tristrami matthiae,fr
colkin15,avibase-A53BBE13,9693,issf,Melanesian Kingfisher (Dampier Straits),Martin-chasseur de Tristram (stresemanni),Todiramphus tristrami stresemanni,fr
colkin6,avibase-DF484B13,9694,issf,Melanesian Kingfisher (New Ireland),Martin-chasseur de Tristram (groupe nusae),Todiramphus tristrami [nusae Group],fr
colkin16,avibase-5B068CEF,9698,issf,Melanesian Kingfisher (New Britain),Martin-chasseur de Tristram (tristrami),Todiramphus tristrami tristrami,fr
colkin11,avibase-8411EF0B,9699,issf,Melanesian Kingfisher (Bougainville-Guadalcanal),Martin-chasseur de Tristram (alberti),Todiramphus tristrami alberti,fr
somkin1,avibase-66629E0A,9700,species,Sombre Kingfisher,Martin-chasseur funebre,Todiramphus funebris,fr
talkin1,avibase-90668FE7,9701,species,Talaud Kingfisher,Martin-chasseur des Talaud,Todiramphus enigma,fr
cibkin1,avibase-F9D8B10D,9702,species,Cinnamon-banded Kingfisher,Martin-chasseur couronne,Todiramphus australasia,fr
todira1,avibase-11EC3C08,9706,spuh,Todiramphus sp.,Todiramphus sp.,Todiramphus sp.,fr
whrkin1,avibase-E96B0BA9,9707,species,White-rumped Kingfisher,Martin-chasseur etincelant,Caridonax fulgidus,fr
hobkin1,avibase-EC72DAC4,9708,species,Hook-billed Kingfisher,Martin-chasseur d'Euphrosine,Melidora macrorrhina,fr
moukin2,avibase-803B79B9,9712,species,Moustached Kingfisher,Martin-chasseur a moustaches,Actenoides bougainvillei,fr
moukin3,avibase-97D9D953,9713,issf,Moustached Kingfisher (Bougainville),Martin-chasseur a moustaches (bougainvillei),Actenoides bougainvillei bougainvillei,fr
moukin4,avibase-53C44102,9714,issf,Moustached Kingfisher (Guadalcanal),Martin-chasseur a moustaches (excelsus),Actenoides bougainvillei excelsus,fr
ruckin1,avibase-4A150CE8,9715,species,Rufous-collared Kingfisher,Martin-chasseur trapu,Actenoides concretus,fr
spokin1,avibase-0FDF970A,9719,species,Spotted Kingfisher,Martin-chasseur tachete,Actenoides lindsayi,fr
blckin2,avibase-171AA689,9722,species,Blue-capped Kingfisher,Martin-chasseur de Hombron,Actenoides hombroni,fr
grbkin1,avibase-1D15CDDD,9723,species,Green-backed Kingfisher,Martin-chasseur moine,Actenoides monachus,fr
gnbkin1,avibase-26AD22E0,9724,issf,Green-backed Kingfisher (Blue-headed),Martin-chasseur moine (monachus),Actenoides monachus monachus,fr
gnbkin2,avibase-4C744DC4,9725,issf,Green-backed Kingfisher (Black-headed),Martin-chasseur moine (capucinus),Actenoides monachus capucinus,fr
scakin1,avibase-E26A54EC,9726,species,Scaly-breasted Kingfisher,Martin-chasseur royal,Actenoides princeps,fr
scbkin1,avibase-C0B45D6E,9727,issf,Scaly-breasted Kingfisher (Scaly-breasted),Martin-chasseur royal (princeps/erythrorhamphus),Actenoides princeps princeps/erythrorhamphus,fr
scbkin2,avibase-558D8C00,9730,issf,Scaly-breasted Kingfisher (Plain-backed),Martin-chasseur royal (regalis),Actenoides princeps regalis,fr
yebkin1,avibase-E274D1BF,9731,species,Yellow-billed Kingfisher,Martin-chasseur torotoro,Syma torotoro,fr
moukin1,avibase-A61FDDF3,9735,species,Mountain Kingfisher,Martin-chasseur montagnard,Syma megarhyncha,fr
y00868,avibase-5BA8E5D6,9739,slash,Yellow-billed/Mountain Kingfisher,Martin-chasseur torotoro ou M.-c. montagnard,Syma torotoro/megarhyncha,fr
lipkin1,avibase-A82E59C9,9740,species,Little Paradise-Kingfisher,Martin-chasseur menu,Tanysiptera hydrocharis,fr
copkin1,avibase-76D3DC48,9741,species,Common Paradise-Kingfisher,Martin-chasseur a longs brins,Tanysiptera galatea,fr
compak16,avibase-D534A6FF,9742,issf,Common Paradise-Kingfisher (Common),Martin-chasseur a longs brins (groupe galatea),Tanysiptera galatea [galatea Group],fr
compak15,avibase-CA53E1E6,9757,issf,Common Paradise-Kingfisher (Rossel),Martin-chasseur a longs brins (rosseliana),Tanysiptera galatea rosseliana,fr
kopkin1,avibase-4D4F15A4,9758,species,Kofiau Paradise-Kingfisher,Martin-chasseur de Kofiau,Tanysiptera ellioti,fr
bipkin1,avibase-90BFFCDA,9759,species,Biak Paradise-Kingfisher,Martin-chasseur de Biak,Tanysiptera riedelii,fr
nupkin1,avibase-88BC28F6,9760,species,Numfor Paradise-Kingfisher,Martin-chasseur de Caroline,Tanysiptera carolinae,fr
rbpkin1,avibase-9EC3410C,9761,species,Red-breasted Paradise-Kingfisher,Martin-chasseur nymphe,Tanysiptera nympha,fr
bhpkin1,avibase-1FA5EA12,9762,species,Brown-headed Paradise-Kingfisher,Martin-chasseur rose,Tanysiptera danae,fr
bubpak1,avibase-44A15B3E,9763,species,Buff-breasted Paradise-Kingfisher,Martin-chasseur sylvain,Tanysiptera sylvia,fr
bubpak2,avibase-72AD1390,9766,species,Black-capped Paradise-Kingfisher,Martin-chasseur a tete noire,Tanysiptera nigriceps,fr
giakin3,avibase-F51C1C4A,9769,species,Giant Kingfisher,Martin-pecheur geant,Megaceryle maxima,fr
crekin1,avibase-BE8DC16C,9772,species,Crested Kingfisher,Martin-pecheur tachete,Megaceryle lugubris,fr
rinkin1,avibase-5EFB075F,9777,species,Ringed Kingfisher,Martin-pecheur a ventre roux,Megaceryle torquata,fr
rinkin3,avibase-6AF27770,9778,issf,Ringed Kingfisher (Northern),Martin-pecheur a ventre roux (torquata/stictipennis),Megaceryle torquata torquata/stictipennis,fr
rinkin4,avibase-E8AD687C,9781,issf,Ringed Kingfisher (Patagonian),Martin-pecheur a ventre roux (stellata),Megaceryle torquata stellata,fr
belkin1,avibase-3558066B,9782,species,Belted Kingfisher,Martin-pecheur d'Amerique,Megaceryle alcyon,fr
piekin1,avibase-8205077F,9783,species,Pied Kingfisher,Martin-pecheur pie,Ceryle rudis,fr
amakin1,avibase-331DC00B,9788,species,Amazon Kingfisher,Martin-pecheur d'Amazonie,Chloroceryle amazona,fr
ampkin1,avibase-A08C5C06,9789,species,American Pygmy Kingfisher,Martin-pecheur nain,Chloroceryle aenea,fr
grnkin,avibase-ED7D6741,9792,species,Green Kingfisher,Martin-pecheur vert,Chloroceryle americana,fr
garkin1,avibase-5900955B,9798,species,Green-and-rufous Kingfisher,Martin-pecheur bicolore,Chloroceryle inda,fr
chloro3,avibase-119D37B0,9799,spuh,Chloroceryle sp.,Chloroceryle sp.,Chloroceryle sp.,fr
kingfi1,avibase-D674D91D,9800,spuh,kingfisher sp.,Martin-pecheur sp.,Alcedinidae sp.,fr
rbbeat1,avibase-793BF787,9801,species,Red-bearded Bee-eater,Guepier a fraise,Nyctyornis amictus,fr
bbbeat1,avibase-5C15B5FC,9802,species,Blue-bearded Bee-eater,Guepier a barbe bleue,Nyctyornis athertoni,fr
pbbeat1,avibase-34E92BE0,9805,species,Purple-bearded Bee-eater,Guepier des Celebes,Meropogon forsteni,fr
blbeat1,avibase-3B472CF5,9806,species,Black Bee-eater,Guepier noir,Merops gularis,fr
bumbee1,avibase-51ADCEDC,9809,species,Blue-moustached Bee-eater,Guepier a moustaches,Merops mentalis,fr
bhbeat2,avibase-72CAA64D,9810,species,Blue-headed Bee-eater,Guepier a tete bleue,Merops muelleri,fr
rtbeat1,avibase-E6DC5DA1,9811,species,Red-throated Bee-eater,Guepier a gorge rouge,Merops bulocki,fr
wfbeat1,avibase-38507A80,9814,species,White-fronted Bee-eater,Guepier a front blanc,Merops bullockoides,fr
libeat1,avibase-C0A68CA0,9817,species,Little Bee-eater,Guepier nain,Merops pusillus,fr
bbbeat2,avibase-230C5EF9,9823,species,Blue-breasted Bee-eater,Guepier a collier bleu,Merops variegatus,fr
bubbee1,avibase-A90C512F,9824,issf,Blue-breasted Bee-eater (Blue-breasted),Guepier a collier bleu (groupe variegatus),Merops variegatus [variegatus Group],fr
bubbee2,avibase-D0C68FE0,9828,issf,Blue-breasted Bee-eater (Ethiopian),Guepier a collier bleu (lafresnayii),Merops variegatus lafresnayii,fr
ccbeat1,avibase-B85B93BB,9829,species,Cinnamon-chested Bee-eater,Guepier montagnard,Merops oreobates,fr
stbeat1,avibase-910E6D86,9830,species,Swallow-tailed Bee-eater,Guepier a queue d'aronde,Merops hirundineus,fr
bhbeat1,avibase-4A34E9CE,9835,species,Black-headed Bee-eater,Guepier a tete noire,Merops breweri,fr
sobeat1,avibase-AFA39D5A,9836,species,Somali Bee-eater,Guepier de Revoil,Merops revoilii,fr
wtbeat1,avibase-03C4A0C9,9837,species,White-throated Bee-eater,Guepier a gorge blanche,Merops albicollis,fr
grbeat1,avibase-0562A30F,9838,species,Green Bee-eater,Guepier d'Orient,Merops orientalis,fr
grnbee1,avibase-0AAA530E,9839,issf,Green Bee-eater (Yellow-throated),Guepier d'Orient (groupe viridissimus),Merops orientalis [viridissimus Group],fr
grnbee2,avibase-681DC913,9843,issf,Green Bee-eater (Arabian),Guepier d'Orient (cyanophrys/najdanus),Merops orientalis cyanophrys/najdanus,fr
grnbee3,avibase-759AD1FB,9846,issf,Green Bee-eater (Russet-crowned),Guepier d'Orient (groupe orientalis),Merops orientalis [orientalis Group],fr
bobeat1,avibase-30238523,9850,species,Böhm's Bee-eater,Guepier de Böhm,Merops boehmi,fr
btbeat2,avibase-457420DA,9851,species,Blue-throated Bee-eater,Guepier a gorge bleue,Merops viridis,fr
rucbee1,avibase-883932EE,9852,species,Rufous-crowned Bee-eater,Guepier a gorge verte,Merops americanus,fr
bcbeat1,avibase-6EE45113,9853,species,Blue-cheeked Bee-eater,Guepier de Perse,Merops persicus,fr
mabeat1,avibase-AC89B8FF,9856,species,Madagascar Bee-eater,Guepier de Madagascar,Merops superciliosus,fr
btbeat1,avibase-809951F0,9859,species,Blue-tailed Bee-eater,Guepier a queue d'azur,Merops philippinus,fr
y00734,avibase-26EDE2F0,9860,slash,Blue-cheeked/Blue-tailed Bee-eater,Guepier de Perse ou G. a queue d'azur,Merops persicus/philippinus,fr
rabeat1,avibase-3EDF8B55,9861,species,Rainbow Bee-eater,Guepier arc-en-ciel,Merops ornatus,fr
eubeat1,avibase-66AA3934,9862,species,European Bee-eater,Guepier d'Europe,Merops apiaster,fr
chbeat1,avibase-F8652F4F,9863,species,Chestnut-headed Bee-eater,Guepier de Leschenault,Merops leschenaulti,fr
robeat1,avibase-32E6DB03,9867,species,Rosy Bee-eater,Guepier gris-rose,Merops malimbicus,fr
ncbeat1,avibase-2125426A,9868,species,Northern Carmine Bee-eater,Guepier ecarlate,Merops nubicus,fr
scbeat1,avibase-B34CB92A,9869,species,Southern Carmine Bee-eater,Guepier carmin,Merops nubicoides,fr
beeeat1,avibase-A2E4F761,9870,spuh,bee-eater sp.,Merops sp.,Merops sp.,fr
eurrol1,avibase-7451A628,9871,species,European Roller,Rollier d'Europe,Coracias garrulus,fr
abyrol2,avibase-E7C7EE3A,9874,species,Abyssinian Roller,Rollier d'Abyssinie,Coracias abyssinicus,fr
librol2,avibase-9E9B6EF9,9875,species,Lilac-breasted Roller,Rollier a longs brins,Coracias caudatus,fr
librol1,avibase-19EDD44C,9876,issf,Lilac-breasted Roller (Blue-breasted),Rollier a longs brins (lorti),Coracias caudatus lorti,fr
librol3,avibase-FB08E501,9877,issf,Lilac-breasted Roller (Lilac-breasted),Rollier a longs brins (caudatus),Coracias caudatus caudatus,fr
ratrol2,avibase-BB456342,9878,species,Racket-tailed Roller,Rollier a raquettes,Coracias spatulatus,fr
rucrol2,avibase-2624054E,9879,species,Rufous-crowned Roller,Rollier varie,Coracias naevius,fr
indrol2,avibase-4F404CB9,9882,species,Indian Roller,Rollier indien,Coracias benghalensis,fr
y01079,avibase-8A873340,9885,slash,European/Indian Roller,Rollier d'Europe ou R. indien,Coracias garrulus/benghalensis,fr
indrol3,avibase-959FEC0D,9886,species,Indochinese Roller,Rollier d'Indochine,Coracias affinis,fr
indrol4,avibase-404B8559,9887,hybrid,Indian x Indochinese Roller (hybrid),Hybride Rollier indien x R. d'Indochine,Coracias benghalensis x affinis,fr
indrol1,avibase-3E2325AD,9888,slash,Indian/Indochinese Roller,Rollier indien ou R. d'Indochine,Coracias benghalensis/affinis,fr
puwrol1,avibase-B8895D02,9889,species,Purple-winged Roller,Rollier de Temminck,Coracias temminckii,fr
blbrol1,avibase-306C892E,9890,species,Blue-bellied Roller,Rollier a ventre bleu,Coracias cyanogaster,fr
roller1,avibase-A435CAFE,9891,spuh,roller sp.,Coracias sp.,Coracias sp.,fr
brbrol1,avibase-4F01F416,9892,species,Broad-billed Roller,Rolle violet,Eurystomus glaucurus,fr
brbrol2,avibase-579DF94A,9893,issf,Broad-billed Roller (African),Rolle violet (groupe afer),Eurystomus glaucurus [afer Group],fr
brbrol3,avibase-27ABC4CE,9897,issf,Broad-billed Roller (Madagascar),Rolle violet (glaucurus),Eurystomus glaucurus glaucurus,fr
bltrol1,avibase-8FFDE282,9898,species,Blue-throated Roller,Rolle a gorge bleue,Eurystomus gularis,fr
dollar1,avibase-924BAB9C,9901,species,Dollarbird,Rolle oriental,Eurystomus orientalis,fr
purrol1,avibase-7852EFAE,9913,species,Azure Roller,Rolle azure,Eurystomus azureus,fr
slgrol1,avibase-E86394DA,9914,species,Short-legged Ground-Roller,Brachypterolle leptosome,Brachypteracias leptosomus,fr
scagrr1,avibase-7821A1F0,9915,species,Scaly Ground-Roller,Brachypterolle ecaille,Brachypteracias squamiger,fr
plgrol1,avibase-D5C06D94,9916,species,Pitta-like Ground-Roller,Brachypterolle pittoide,Atelornis pittoides,fr
rhgrol1,avibase-9D600C9B,9917,species,Rufous-headed Ground-Roller,Brachypterolle de Crossley,Atelornis crossleyi,fr
ltgrol1,avibase-88D07E4B,9918,species,Long-tailed Ground-Roller,Brachypterolle a longue queue,Uratelornis chimaera,fr
whnpuf2,avibase-6CC108F6,9919,species,White-necked Puffbird,Tamatia a front blanc,Notharchus hyperrhynchus,fr
guipuf1,avibase-19CE1F0F,9923,species,Guianan Puffbird,Tamatia a gros bec,Notharchus macrorhynchos,fr
bubpuf1,avibase-5D3D72E1,9924,species,Buff-bellied Puffbird,Tamatia de Swainson,Notharchus swainsoni,fr
blbpuf1,avibase-E2F43007,9925,species,Black-breasted Puffbird,Tamatia a plastron,Notharchus pectoralis,fr
brbpuf1,avibase-6CA1819D,9926,species,Brown-banded Puffbird,Tamatia de Cassin,Notharchus ordii,fr
piepuf1,avibase-70D5AC76,9927,species,Pied Puffbird,Tamatia pie,Notharchus tectus,fr
piepuf2,avibase-28CD5EBC,9928,issf,Pied Puffbird (Lesser),Tamatia pie (subtectus),Notharchus tectus subtectus,fr
piepuf3,avibase-53879CD7,9929,issf,Pied Puffbird (Greater),Tamatia pie (tectus/picatus),Notharchus tectus tectus/picatus,fr
chcpuf1,avibase-C22326DF,9932,species,Chestnut-capped Puffbird,Tamatia macrodactyle,Bucco macrodactylus,fr
spopuf1,avibase-EE7CBD36,9933,species,Spotted Puffbird,Tamatia tachete,Bucco tamatia,fr
socpuf1,avibase-C10F8D95,9937,species,Sooty-capped Puffbird,Tamatia de Colombie,Bucco noanamae,fr
colpuf1,avibase-6D419BE7,9938,species,Collared Puffbird,Tamatia a collier,Bucco capensis,fr
barpuf1,avibase-4B154EA6,9939,species,Barred Puffbird,Tamatia barre,Nystalus radiatus,fr
wespuf1,avibase-012084A9,9940,species,Western Striolated-Puffbird,Tamatia d'Obama,Nystalus obamai,fr
strpuf1,avibase-427AF246,9941,species,Eastern Striolated-Puffbird,Tamatia striole,Nystalus striolatus,fr
strpuf2,avibase-876E3625,9942,issf,Eastern Striolated-Puffbird (Natterer's),Tamatia striole (striolatus),Nystalus striolatus striolatus,fr
strpuf3,avibase-33346786,9943,issf,Eastern Striolated-Puffbird (torridus),Tamatia striole (torridus),Nystalus striolatus torridus,fr
whepuf1,avibase-10A76478,9944,species,White-eared Puffbird,Tamatia chacuru,Nystalus chacuru,fr
spbpuf1,avibase-B591C29D,9947,species,Spot-backed Puffbird,Tamatia tamajac,Nystalus maculatus,fr
spbpuf2,avibase-50BEDEC7,9948,issf,Spot-backed Puffbird (Spot-backed),Tamatia tamajac (maculatus),Nystalus maculatus maculatus,fr
spbpuf3,avibase-42C2CD32,9949,issf,Spot-backed Puffbird (Chaco),Tamatia tamajac (striatipectus),Nystalus maculatus striatipectus,fr
rutpuf1,avibase-28CE257D,9950,species,Russet-throated Puffbird,Tamatia a gorge rousse,Hypnelus ruficollis,fr
rutpuf2,avibase-C98A8A1B,9951,issf,Russet-throated Puffbird (Russet-throated),Tamatia a gorge rousse (groupe ruficollis),Hypnelus ruficollis [ruficollis Group],fr
rutpuf3,avibase-7E41141D,9955,issf,Russet-throated Puffbird (Two-banded),Tamatia a gorge rousse (bicinctus/stoicus),Hypnelus ruficollis bicinctus/stoicus,fr
whcpuf1,avibase-6D14FBBA,9958,species,White-chested Puffbird,Tamatia brun,Malacoptila fusca,fr
sempuf1,avibase-F767642A,9959,species,Semicollared Puffbird,Tamatia a semi-collier,Malacoptila semicincta,fr
crcpuf1,avibase-14169477,9960,species,Crescent-chested Puffbird,Tamatia raye,Malacoptila striata,fr
crcpuf2,avibase-F1599FFA,9961,issf,Crescent-chested Puffbird (Lesser),Tamatia raye (minor),Malacoptila striata minor,fr
crcpuf3,avibase-289F54DE,9962,issf,Crescent-chested Puffbird (Greater),Tamatia raye (striata),Malacoptila striata striata,fr
runpuf1,avibase-ECC19533,9963,species,Rufous-necked Puffbird,Tamatia a col roux,Malacoptila rufa,fr
whwpuf1,avibase-46451CCE,9966,species,White-whiskered Puffbird,Tamatia de Lafresnaye,Malacoptila panamensis,fr
blspuf1,avibase-0C9C7247,9971,species,Black-streaked Puffbird,Tamatia a gorge fauve,Malacoptila fulvogularis,fr
moupuf1,avibase-C1804C72,9972,species,Moustached Puffbird,Tamatia a moustaches,Malacoptila mystacalis,fr
lanmon1,avibase-BF431930,9973,species,Lanceolated Monklet,Barbacou lanceole,Micromonacha lanceolata,fr
rubnun1,avibase-5A555E8C,9974,species,Rusty-breasted Nunlet,Barbacou rufalbin,Nonnula rubecula,fr
fucnun1,avibase-5452880D,9982,species,Fulvous-chinned Nunlet,Barbacou de Sclater,Nonnula sclateri,fr
bronun1,avibase-76D78C1C,9983,species,Brown Nunlet,Barbacou brun,Nonnula brunnea,fr
gycnun1,avibase-DCC2CCEB,9984,species,Gray-cheeked Nunlet,Barbacou a joues grises,Nonnula frontalis,fr
rucnun1,avibase-C6EC8B37,9988,species,Rufous-capped Nunlet,Barbacou a couronne rousse,Nonnula ruficapilla,fr
chhnun1,avibase-77C2E107,9993,species,Chestnut-headed Nunlet,Barbacou a face rousse,Nonnula amaurocephala,fr
nunlet1,avibase-009CC18E,9994,spuh,nunlet sp.,Nonnula sp.,Nonnula sp.,fr
whfnun2,avibase-4DA23B0B,9995,species,White-faced Nunbird,Barbacou a face blanche,Hapaloptila castanea,fr
blanun1,avibase-AD7DEF16,9996,species,Black Nunbird,Barbacou noir,Monasa atra,fr
blfnun1,avibase-BB158D41,9997,species,Black-fronted Nunbird,Barbacou unicolore,Monasa nigrifrons,fr
whfnun1,avibase-567942CC,10000,species,White-fronted Nunbird,Barbacou a front blanc,Monasa morphoeus,fr
whfnun3,avibase-1A379727,10001,issf,White-fronted Nunbird (Costa Rican),Barbacou a front blanc (grandior/fidelis),Monasa morphoeus grandior/fidelis,fr
whfnun4,avibase-2880AD5A,10004,issf,White-fronted Nunbird (Pale-winged),Barbacou a front blanc (pallescens/sclateri),Monasa morphoeus pallescens/sclateri,fr
whfnun5,avibase-19FD7FCD,10007,issf,White-fronted Nunbird (White-fronted),Barbacou a front blanc (groupe morphoeus),Monasa morphoeus [morphoeus Group],fr
yebnun1,avibase-0C64158A,10011,species,Yellow-billed Nunbird,Barbacou a bec jaune,Monasa flavirostris,fr
