species_code,avibase_code,taxon_order,category,primary_com_name,cur_alternate_com_name,sci_name,com_name_locale_code
thitin1,avibase-AAB5CEED,112,species,Thicket Tinamou,Tinamu Canelo,Crypturellus cinnamomeus,es
thitin2,avibase-8A2D8FB6,113,issf,Thicket Tinamou (occidentalis),Tinamu Canelo (occidentalis),Crypturellus cinnamomeus occidentalis,es
thitin3,avibase-BC6EF580,114,issf,Thicket Tinamou (cinnamomeus Group),Tinamu Canelo (grupo cinnamomeus),Crypturellus cinnamomeus [cinnamomeus Group],es
rustin1,avibase-45EE168A,123,species,Rusty Tinamou,Tinamu Herrumbroso,Crypturellus brevirostris,es
bartin2,avibase-88B9ABC1,124,species,Bartlett's Tinamou,Tinamu de Bartlett,Crypturellus bartletti,es
smbtin1,avibase-2988DEC6,125,species,Small-billed Tinamou,Tinamu Piquicorto,Crypturellus parvirostris,es
bartin1,avibase-26D1CE28,126,species,Barred Tinamou,Tinamu del Casiquiare,Crypturellus casiquiare,es
tattin1,avibase-9C7F2C57,127,species,Tataupa Tinamou,Tinamu Tataupa,Crypturellus tataupa,es
cryptu1,avibase-C2342750,132,spuh,Crypturellus sp.,Crypturellus sp.,Crypturellus sp.,es
rewtin1,avibase-C141F60A,133,species,Red-winged Tinamou,Tinamu Alirrojo,Rhynchotus rufescens,es
huatin1,avibase-94AF5DC7,137,species,Huayco Tinamou,Tinamu Huayco,Rhynchotus maculicollis,es
tactin1,avibase-368EC295,138,species,Taczanowski's Tinamou,Tinamu de Taczanowski,Nothoprocta taczanowskii,es
orntin1,avibase-286A2FBA,139,species,Ornate Tinamou,Tinamu Pisacca,Nothoprocta ornata,es
chitin1,avibase-F900EE88,143,species,Chilean Tinamou,Tinamu Chileno,Nothoprocta perdicaria,es
brutin1,avibase-4C8BCEC2,146,species,Brushland Tinamou,Tinamu Montaraz,Nothoprocta cinerascens,es
andtin1,avibase-7A66539A,149,species,Andean Tinamou,Tinamu Andino,Nothoprocta pentlandii,es
cubtin1,avibase-F68CA24D,157,species,Curve-billed Tinamou,Tinamu del Paramo,Nothoprocta curvirostris,es
nothop1,avibase-D8C989EB,160,spuh,Nothoprocta sp.,Nothoprocta sp.,Nothoprocta sp.,es
whbnot1,avibase-458340C7,161,species,White-bellied Nothura,Tinamu Ventriblanco,Nothura boraquira,es
lesnot1,avibase-99D7964C,162,species,Lesser Nothura,Tinamu Menor,Nothura minor,es
darnot1,avibase-F7D16275,163,species,Darwin's Nothura,Tinamu de Darwin,Nothura darwinii,es
sponot1,avibase-03C3DDFB,169,species,Spotted Nothura,Tinamu Manchado,Nothura maculosa,es
dwatin1,avibase-B62C4561,179,species,Dwarf Tinamou,Tinamu Enano,Taoniscus nanus,es
elctin1,avibase-4E215E82,180,species,Elegant Crested-Tinamou,Martineta Comun,Eudromia elegans,es
quctin1,avibase-9337459C,191,species,Quebracho Crested-Tinamou,Martineta Chaquena,Eudromia formosa,es
puntin1,avibase-0A51B426,194,species,Puna Tinamou,Kiula Andina,Tinamotis pentlandii,es
pattin1,avibase-EC451D91,195,species,Patagonian Tinamou,Kiula Patagona,Tinamotis ingoufi,es
tinamo1,avibase-1C80D150,196,spuh,tinamou sp.,Tinamidae sp.,Tinamidae sp.,es
soucas1,avibase-8B9D93D8,197,species,Southern Cassowary,Casuario Comun,Casuarius casuarius,es
dwacas1,avibase-7751E0D1,198,species,Dwarf Cassowary,Casuario Menor,Casuarius bennetti,es
norcas1,avibase-32E7303B,199,species,Northern Cassowary,Casuario Unicarunculado,Casuarius unappendiculatus,es
emu1,avibase-FD2456D5,200,species,Emu,Emu,Dromaius novaehollandiae,es
sobkiw1,avibase-6BA55EF0,205,species,Southern Brown Kiwi,Kiwi Sureno,Apteryx australis,es
sobkiw2,avibase-542125A3,206,issf,Southern Brown Kiwi (South I.),Kiwi Sureno (I. Sur),Apteryx australis australis,es
sobkiw3,avibase-85AC0A84,207,issf,Southern Brown Kiwi (Stewart I.),Kiwi Sureno (I. de Stewart),Apteryx australis lawryi,es
okbkiw1,avibase-D433BDAB,208,species,Okarito Brown Kiwi,Kiwi de Okarito,Apteryx rowi,es
nibkiw1,avibase-DB55CB8C,209,species,North Island Brown Kiwi,Kiwi Norteno,Apteryx mantelli,es
liskiw1,avibase-187706CF,210,species,Little Spotted Kiwi,Kiwi Moteado Menor,Apteryx owenii,es
grskiw1,avibase-0D8B9E40,211,species,Great Spotted Kiwi,Kiwi Moteado Mayor,Apteryx haastii,es
kiwi1,avibase-262DB4D5,212,spuh,kiwi sp.,Kiwi sp.,Apteryx sp.,es
horscr1,avibase-71BA40DC,213,species,Horned Screamer,Chaja Anuma,Anhima cornuta,es
souscr1,avibase-91194BE3,214,species,Southern Screamer,Chaja Comun,Chauna torquata,es
norscr1,avibase-013B2B0B,215,species,Northern Screamer,Chaja Chicaguire,Chauna chavaria,es
maggoo1,avibase-89D5434B,216,species,Magpie Goose,Ganso Urraca,Anseranas semipalmata,es
spwduc1,avibase-1AAB20B0,217,species,Spotted Whistling-Duck,Suiriri Moteado,Dendrocygna guttata,es
plwduc1,avibase-A467AD00,218,species,Plumed Whistling-Duck,Suiriri Australiano,Dendrocygna eytoni,es
wfwduc1,avibase-A534AFEA,219,species,White-faced Whistling-Duck,Suiriri Cariblanco,Dendrocygna viduata,es
x00721,avibase-D0C8EB9E,220,hybrid,Spotted x White-faced Whistling-Duck (hybrid),Suriri Moteado x Cariblanco (hibrido),Dendrocygna guttata x viduata,es
bbwduc,avibase-C01A22D6,221,species,Black-bellied Whistling-Duck,Suiriri Piquirrojo,Dendrocygna autumnalis,es
bkbwhd1,avibase-79DDD6D9,222,issf,Black-bellied Whistling-Duck (fulgens),Suiriri Piquirrojo (fulgens),Dendrocygna autumnalis fulgens,es
bkbwhd2,avibase-A63F77A1,223,issf,Black-bellied Whistling-Duck (autumnalis),Suiriri Piquirrojo (autumnalis),Dendrocygna autumnalis autumnalis,es
wiwduc1,avibase-DC65FCE7,224,species,West Indian Whistling-Duck,Suiriri Yaguaza,Dendrocygna arborea,es
x00775,avibase-D10F60FB,225,hybrid,Black-bellied x West Indian Whistling-Duck (hybrid),Suiriri Piquirrojo x Yaguaza (hibrido),Dendrocygna autumnalis x arborea,es
fuwduc,avibase-9A60617E,226,species,Fulvous Whistling-Duck,Suiriri Bicolor,Dendrocygna bicolor,es
x00938,avibase-944BFBDF,227,hybrid,White-faced x Fulvous Whistling-Duck (hybrid),Suiriri Cariblanco x Bicolor (hibrido),Dendrocygna viduata x bicolor,es
x00875,avibase-973B0B71,228,hybrid,Black-bellied x Fulvous Whistling-Duck (hybrid),Suiriri Piquirrojo x Bicolor (hibrido),Dendrocygna autumnalis x bicolor,es
wawduc1,avibase-69D272A6,229,species,Wandering Whistling-Duck,Suiriri Capirotado,Dendrocygna arcuata,es
lewduc1,avibase-BD683E6E,233,species,Lesser Whistling-Duck,Suiriri de Java,Dendrocygna javanica,es
y01080,avibase-00932F1A,234,slash,Fulvous/Lesser Whistling-Duck,Suiriri Bicolor/de Java,Dendrocygna bicolor/javanica,es
x00360,avibase-A34B2F91,235,hybrid,Wandering x Lesser Whistling-Duck (hybrid),Suiriri Capirotado x de Java (hibrido),Dendrocygna arcuata x javanica,es
whistl1,avibase-5EE786A2,236,spuh,whistling-duck sp.,Suiriri sp.,Dendrocygna sp.,es
whbduc1,avibase-2EEDACD5,237,species,White-backed Duck,Pato Dorsiblanco,Thalassornis leuconotus,es
bahgoo,avibase-B7159EF0,240,species,Bar-headed Goose,ansar Indio,Anser indicus,es
empgoo,avibase-1E6F0F8D,241,species,Emperor Goose,ansar Emperador,Anser canagicus,es
snogoo,avibase-D3A260BC,242,species,Snow Goose,ansar Nival,Anser caerulescens,es
rosgoo,avibase-7A24F57F,245,species,Ross's Goose,ansar de Ross,Anser rossii,es
sxrgoo1,avibase-4026C894,246,hybrid,Snow x Ross's Goose (hybrid),ansar Nival x de Ross (hibrido),Anser caerulescens x rossii,es
y00469,avibase-594A12EF,247,slash,Snow/Ross's Goose,ansar Nival/de Ross,Anser caerulescens/rossii,es
gragoo,avibase-4AED44E8,248,species,Graylag Goose,ansar Comun,Anser anser,es
gragoo2,avibase-5D2E44DE,249,issf,Graylag Goose (European),ansar Comun (europeo),Anser anser anser,es
gragoo3,avibase-01364018,250,issf,Graylag Goose (Siberian),ansar Comun (siberiano),Anser anser rubrirostris,es
gragoo1,avibase-6835DC6C,251,domestic,Graylag Goose (Domestic type),ansar Comun (domestico),Anser anser (Domestic type),es
swagoo1,avibase-946E4517,252,species,Swan Goose,ansar Cisnal,Anser cygnoides,es
swagoo2,avibase-1EC15745,253,domestic,Swan Goose (Domestic type),ansar Cisnal (domestico),Anser cygnoides (Domestic type),es
x00776,avibase-24E630B4,254,hybrid,Graylag x Swan Goose (Domestic type) (hybrid),ansar Comun x Cisnal (hibrido) (domestico),Anser anser x cygnoides (Domestic type),es
gwfgoo,avibase-466E9077,255,species,Greater White-fronted Goose,ansar Careto,Anser albifrons,es
gwfgoo1,avibase-948370D2,256,issf,Greater White-fronted Goose (Greenland),ansar Careto (Groenlandia),Anser albifrons flavirostris,es
gwfgoo4,avibase-05DCDA52,257,issf,Greater White-fronted Goose (Eurasian),ansar Careto (euroasiatico),Anser albifrons albifrons,es
gwfgoo2,avibase-304D8767,258,issf,Greater White-fronted Goose (Western),ansar Careto (occidental),Anser albifrons gambelli/sponsa,es
gwfgoo3,avibase-4662DBF7,261,issf,Greater White-fronted Goose (Tule),ansar Careto (mayor),Anser albifrons elgasi,es
x00755,avibase-71C99AF8,262,hybrid,Bar-headed x Greater White-fronted Goose (hybrid),ansar Indio x Careto (hibrido),Anser indicus x albifrons,es
x00361,avibase-CBD2AE6E,263,hybrid,Emperor x Greater White-fronted Goose (hybrid),ansar Emperador x Careto (hibrido),Anser canagicus x albifrons,es
x00627,avibase-CC0A3AF6,264,hybrid,Snow x Greater White-fronted Goose (hybrid),ansar Nival x Careto (hibrido),Anser caerulescens x albifrons,es
x00362,avibase-AF827B87,265,hybrid,Ross's x Greater White-fronted Goose (hybrid),ansar de Ross x Careto (hibrido),Anser rossii x albifrons,es
lwfgoo,avibase-184D2329,266,species,Lesser White-fronted Goose,ansar Chico,Anser erythropus,es
y00707,avibase-3FC1DDB7,267,slash,Greater/Lesser White-fronted Goose,ancar Careto/Chico,Anser albifrons/erythropus,es
taibeg1,avibase-BDB497A3,268,species,Taiga Bean-Goose,ansar Campestre de La Taiga,Anser fabalis,es
tunbeg1,avibase-AD849FCB,272,species,Tundra Bean-Goose,ansar Campestre de La Tundra,Anser serrirostris,es
y00468,avibase-2FEEA78C,275,slash,Taiga/Tundra Bean-Goose,ansar Campestre/de La Tundra,Anser fabalis/serrirostris,es
pifgoo,avibase-AFA7EE74,276,species,Pink-footed Goose,ansar Piquicorto,Anser brachyrhynchus,es
domgoo1,avibase-B5A67E0C,277,domestic,Domestic goose sp. (Domestic type),ansar sp. (domestico),Anser sp. (Domestic type),es
anser1,avibase-C9ADFB7A,278,spuh,Anser sp.,ansar sp.,Anser sp.,es
brant,avibase-3E04020B,279,species,Brant,Barnacla Carinegra,Branta bernicla,es
dabbra1,avibase-FF504551,280,issf,Brant (Dark-bellied),Barnacla Carinegra (bernicla),Branta bernicla bernicla,es
atlbra1,avibase-81A40D31,281,issf,Brant (Atlantic),Barnacla Carinegra (hrota),Branta bernicla hrota,es
blkbra1,avibase-8C09000A,282,issf,Brant (Black),Barnacla Carinegra (nigricans),Branta bernicla nigricans,es
gybbra1,avibase-0A01ABD3,283,form,Brant (Gray-bellied),Barnacla Carinegra (glaucogastra),Branta bernicla (Gray-bellied),es
brant1,avibase-55742A6E,284,intergrade,Brant (Atlantic x Black),Barnacla Carinegra (hrota x nigricans),Branta bernicla hrota x nigricans,es
x00685,avibase-AA36FA05,285,hybrid,Snow Goose x Brant (hybrid),ansar Nival x Barnacla Carinegra (hibrido),Anser caerulescens x Branta bernicla,es
bargoo,avibase-3163ED86,286,species,Barnacle Goose,Barnacla Cariblanca,Branta leucopsis,es
x00363,avibase-F62C4CE4,287,hybrid,Bar-headed x Barnacle Goose (hybrid),ansar Indio x Barnacla Cariblanca (hibrido),Anser indicus x Branta leucopsis,es
x00649,avibase-5920F623,288,hybrid,Graylag x Barnacle Goose (hybrid),ansar Comun x Barnacla Cariblanca (hibrido),Anser anser x Branta leucopsis,es
x00757,avibase-B3D7F924,289,hybrid,Greater White-fronted x Barnacle Goose (hybrid),ansar Careto x Barnacla Cariblanca (hibrido),Anser albifrons x Branta leucopsis,es
x00364,avibase-1384882D,290,hybrid,Lesser White-fronted x Barnacle Goose (hybrid),ansar Chico x Barnacla Cariblanca (hibrido),Anser erythropus x Branta leucopsis,es
x00756,avibase-F476D05F,291,hybrid,Pink-footed x Barnacle Goose (hybrid),ansar Piquicorto x Barnacla Cariblanca (hibrido),Anser brachyrhynchus x Branta leucopsis,es
cacgoo1,avibase-60214D49,292,species,Cackling Goose,Barnacla Canadiense Chica,Branta hutchinsii,es
alcgoo1,avibase-90B3F5BB,293,issf,Cackling Goose (Aleutian),Barnacla Canadiense Chica (leucopareia),Branta hutchinsii leucopareia,es
ricgoo1,avibase-CB6F1CBC,294,issf,Cackling Goose (Richardson's),Barnacla Canadiense Chica (hutchinsii),Branta hutchinsii hutchinsii,es
cacgoo2,avibase-C86F2A24,295,issf,Cackling Goose (minima),Barnacla Canadiense Chica (minima),Branta hutchinsii minima,es
tacgoo1,avibase-DA8A7869,296,issf,Cackling Goose (Taverner's),Barnacla Canadiense Chica (taverneri),Branta hutchinsii taverneri,es
x00831,avibase-8CA483C6,297,hybrid,Emperor x Cackling Goose (hybrid),ansar Emperador x Barnacla Canadiense Chica (hibrido),Anser canagicus x Branta hutchinsii,es
x00692,avibase-1A918933,298,hybrid,Snow x Cackling Goose (hybrid),ansar Nival x Barnacla Canadiense Chica (hibrido),Anser caerulescens x Branta hutchinsii,es
x00694,avibase-30D557E6,299,hybrid,Ross's x Cackling Goose (hybrid),ansar de Ross x Barnacla Canadiense Chica (hibrido),Anser rossii x Branta hutchinsii,es
x00722,avibase-70D3B8E2,300,hybrid,Brant x Cackling Goose (hybrid),Barnacla Carinegra x Canadiense Chica (hibrido),Branta bernicla x hutchinsii,es
x00414,avibase-82AAEE7E,301,hybrid,Greater White-fronted x Cackling Goose (hybrid),ansar Careto x Barnacla Canadiense Chica (hibrido),Anser albifrons x Branta hutchinsii,es
x00416,avibase-560220B2,302,hybrid,Barnacle x Cackling Goose (hybrid),Barnacla Cariblanca x Canadiense Chica (hibrido),Branta leucopsis x hutchinsii,es
cangoo,avibase-B59E1863,303,species,Canada Goose,Barnacla Canadiense Grande,Branta canadensis,es
cangoo4,avibase-D44C5CFA,304,issf,Canada Goose (moffitti/maxima),Barnacla Canadiense Grande (moffitti/maxima),Branta canadensis moffitti/maxima,es
cangoo3,avibase-90F340D4,307,issf,Canada Goose (occidentalis/fulva),Barnacla Canadiense Grande (occidentalis/fulva),Branta canadensis occidentalis/fulva,es
cangoo1,avibase-AB3F42B4,310,issf,Canada Goose (canadensis Group),Barnacla Canadiense Grande (grupo canadensis),Branta canadensis [canadensis Group],es
x00908,avibase-9193D8E8,314,hybrid,Bar-headed x Canada Goose (hybrid),ansar Indio x Barnacla Canadiense Grande (hibrido),Anser indicus x Branta canadensis,es
swagoo3,avibase-8E23DBA2,315,hybrid,Swan Goose (Domestic type) x Canada Goose (hybrid),ansar Cisnal (Domestico) x Barnacla Canadiense Grande (hibrido),Anser cygnoides (Domestic type) x Branta canadensis,es
x00650,avibase-EEC558D4,316,hybrid,Pink-footed x Canada Goose (hybrid),ansar Piquicorto x Barnacla Canadiense Grande (hibrido),Anser brachyrhynchus x Branta canadensis,es
x00415,avibase-4797A222,317,hybrid,Greater White-fronted x Canada Goose (hybrid),ansar Careto x Barnacla Canadiense Grande (hibrido),Anser albifrons x Branta canadensis,es
x00758,avibase-EAE2CF01,318,hybrid,Graylag x Canada Goose (hybrid),ansar Comun x Barnacla Canadiense Grande (hibrido),Anser anser x Branta canadensis,es
gragoo4,avibase-04CBD473,319,hybrid,Graylag Goose (Domestic type) x Canada Goose (hybrid),ansar Comun (Domestico) x Barnacla Canadiense Grande (hibrido),Anser anser (Domestic type) x Branta canadensis,es
x00759,avibase-4658C834,320,hybrid,Domestic goose sp. (Domestic type) x Canada Goose (hybrid),ansar sp. (Domestico) x Barnacla Canadiense Grande (hibrido),Anser sp. (Domestic type) x Branta canadensis,es
x00197,avibase-09D18577,321,hybrid,Snow x Canada Goose (hybrid),ansar Nival x Barnacla Canadiense Grande (hibrido),Anser caerulescens x Branta canadensis,es
x00693,avibase-549FA8DA,322,hybrid,Ross's x Canada Goose (hybrid),ansar de Ross x Barnacla Canadiense Grande (hibrido),Anser rossii x Branta canadensis,es
x00417,avibase-CC74454B,323,hybrid,Barnacle x Canada Goose (hybrid),Barnacla Cariblanca x Canadiense Grande (hibrido),Branta leucopsis x canadensis,es
y00470,avibase-C600B65C,324,slash,Cackling/Canada Goose,Barnacla Canadiense Chica/Grande,Branta hutchinsii/canadensis,es
y00765,avibase-60F7854D,325,hybrid,Snow/Ross's x Cackling/Canada Goose (hybrid),ansar Nival/De Ross x Barnacla Canadiense Chica/Grande (hibrido),Anser caerulescens/rossii x Branta hutchinsii/canadensis,es
hawgoo,avibase-EDB18078,326,species,Hawaiian Goose,Barnacla Nene,Branta sandvicensis,es
rebgoo1,avibase-0D280B3F,327,species,Red-breasted Goose,Barnacla Cuellirroja,Branta ruficollis,es
x00939,avibase-742D4A94,328,hybrid,Greater White-fronted x Red-breasted Goose (hybrid),ansar Careto x Barnacla Cuellirroja (hibrido),Anser albifrons x Branta ruficollis,es
x00365,avibase-0DD359EE,329,hybrid,Barnacle x Red-breasted Goose (hybrid),Barnacla Cariblanca x Cuellirroja (hibrido),Branta leucopsis x ruficollis,es
branta1,avibase-3C33827F,330,spuh,Branta sp.,Barnacla sp.,Branta sp.,es
goose1,avibase-A0148BE3,331,spuh,goose sp.,ansar/Barnacla sp.,Anser/Branta sp.,es
cabgoo1,avibase-CA875F31,332,species,Cape Barren Goose,Ganso Cenizo,Cereopsis novaehollandiae,es
freduc1,avibase-E93960AB,335,species,Freckled Duck,Pato Pecoso,Stictonetta naevosa,es
buwgoo1,avibase-842CC0BC,336,species,Blue-winged Goose,Ganso Aliazul,Cyanochen cyanoptera,es
mutswa,avibase-694C127A,337,species,Mute Swan,Cisne Vulgar,Cygnus olor,es
x00366,avibase-E65EFD41,338,hybrid,Graylag Goose x Mute Swan (hybrid),ansar Comun x Cisne Vulgar (hibrido),Anser anser x Cygnus olor,es
blkswa,avibase-46B54DB1,339,species,Black Swan,Cisne Negro,Cygnus atratus,es
blnswa2,avibase-B8C652E6,340,species,Black-necked Swan,Cisne Cuellinegro,Cygnus melancoryphus,es
truswa,avibase-B86C504C,341,species,Trumpeter Swan,Cisne Trompetero,Cygnus buccinator,es
x00832,avibase-61281828,342,hybrid,Mute x Trumpeter Swan (hybrid),Cisne Vulgar x Trompetero (hibrido),Cygnus olor x buccinator,es
tunswa,avibase-0BCBA6B9,343,species,Tundra Swan,Cisne Chico,Cygnus columbianus,es
tunswa1,avibase-D611DD41,344,issf,Tundra Swan (Whistling),Cisne Chico (neartico),Cygnus columbianus columbianus,es
bewswa1,avibase-3D8F0A76,345,issf,Tundra Swan (Bewick's),Cisne Chico (paleartico),Cygnus columbianus bewickii,es
tunswa2,avibase-EA741351,346,intergrade,Tundra Swan (Whistling x Bewick's),Cisne Chico (columbianus x bewickii),Cygnus columbianus columbianus x bewickii,es
x00418,avibase-E4685940,347,hybrid,Trumpeter x Tundra Swan (hybrid),Cisne Trompetero x Chico (hibrido),Cygnus buccinator x columbianus,es
y00471,avibase-A20745E9,348,slash,Trumpeter/Tundra Swan,Cisne Trompetero/Chico,Cygnus buccinator/columbianus,es
whoswa,avibase-BDDB5670,349,species,Whooper Swan,Cisne Cantor,Cygnus cygnus,es
x00419,avibase-2062BE10,350,hybrid,Trumpeter x Whooper Swan (hybrid),Cisne Trompetero x Cantor (hibrido),Cygnus buccinator x cygnus,es
y00708,avibase-3B749155,351,slash,Tundra/Whooper Swan,Cisne Chico/Cantor,Cygnus columbianus/cygnus,es
swan1,avibase-F9EC83D6,352,spuh,swan sp.,Cisne sp.,Cygnus sp.,es
cosswa1,avibase-A3A0E8FE,353,species,Coscoroba Swan,Cisne Coscoroba,Coscoroba coscoroba,es
comduc2,avibase-3948131B,354,species,Knob-billed Duck,Pato Crestudo Afroasiatico,Sarkidiornis melanotos,es
comduc3,avibase-6C8A4060,355,species,Comb Duck,Pato Crestudo Americano,Sarkidiornis sylvicola,es
harduc1,avibase-F28E3EB8,356,species,Hartlaub's Duck,Pato de Hartlaub,Pteronetta hartlaubii,es
origoo1,avibase-FA5A25B2,357,species,Orinoco Goose,Ganso del Orinoco,Oressochen jubatus,es
andgoo1,avibase-BB29610F,358,species,Andean Goose,Cauquen Guayata,Oressochen melanopterus,es
uplgoo1,avibase-74FC5DAB,359,species,Upland Goose,Cauquen Comun,Chloephaga picta,es
uplgoo2,avibase-0EA34F03,362,form,Upland Goose (White-breasted),Cauquen Comun (de pecho blanco),Chloephaga picta (White-breasted),es
uplgoo3,avibase-D6BA9484,363,form,Upland Goose (Bar-breasted),Cauquen Comun (de pecho barreado),Chloephaga picta (Bar-breasted),es
kelgoo1,avibase-4270502F,364,species,Kelp Goose,Cauquen Caranca,Chloephaga hybrida,es
ashgoo1,avibase-E0DEB0E7,367,species,Ashy-headed Goose,Cauquen Cabecigris,Chloephaga poliocephala,es
ruhgoo1,avibase-164A10EA,368,species,Ruddy-headed Goose,Cauquen Colorado,Chloephaga rubidiceps,es
chloep1,avibase-699FD1BE,369,spuh,Chloephaga sp.,Cauquen sp.,Chloephaga sp.,es
radshe1,avibase-13B373F3,370,species,Radjah Shelduck,Tarro Raja,Radjah radjah,es
egygoo,avibase-DA2F24E3,373,species,Egyptian Goose,Ganso del Nilo,Alopochen aegyptiaca,es
maushe1,avibase-E4AA60C7,374,species,Mauritius Shelduck,Ganso de Mauricio,Alopochen mauritiana,es
reushe1,avibase-10D0AD82,375,species,Reunion Shelduck,Ganso de Reunion,Alopochen kervazoi,es
rudshe,avibase-1F9D883E,376,species,Ruddy Shelduck,Tarro Canelo,Tadorna ferruginea,es
x00367,avibase-59954771,377,hybrid,Egyptian Goose x Ruddy Shelduck (hybrid),Ganso del Nilo x Tarro Canelo (hibrido),Alopochen aegyptiaca x Tadorna ferruginea,es
soashe1,avibase-D9DEA77E,378,species,South African Shelduck,Tarro Sudafricano,Tadorna cana,es
ausshe1,avibase-FF1439E4,379,species,Australian Shelduck,Tarro Australiano,Tadorna tadornoides,es
parshe1,avibase-AB08E5C4,380,species,Paradise Shelduck,Tarro Maori,Tadorna variegata,es
comshe,avibase-5EAB32D3,381,species,Common Shelduck,Tarro Blanco,Tadorna tadorna,es
x00876,avibase-6CD2E44F,382,hybrid,Ruddy x Common Shelduck (hybrid),Tarro Canelo x Blanco (hibrido),Tadorna ferruginea x tadorna,es
creshe1,avibase-B2EEE0EA,383,species,Crested Shelduck,Tarro Crestado,Tadorna cristata,es
spwgoo1,avibase-EB01B24C,384,species,Spur-winged Goose,Ganso Espolonado,Plectropterus gambensis,es
spwgoo2,avibase-49A14FC7,385,issf,Spur-winged Goose (Northern),Ganso Espolonado (norteno),Plectropterus gambensis gambensis,es
spwgoo3,avibase-7711A539,386,issf,Spur-winged Goose (Southern),Ganso Espolonado (sureno),Plectropterus gambensis niger,es
flystd1,avibase-B3F9BB06,387,species,Flying Steamer-Duck,Quetro Volador,Tachyeres patachonicus,es
flistd1,avibase-1891E2C4,388,species,Flightless Steamer-Duck,Quetro Austral,Tachyeres pteneres,es
flistd2,avibase-6B36B319,389,form,Flightless Steamer-Duck (Chiloe form),Quetro Austral (forma de Chiloe),Tachyeres pteneres [undescribed form],es
falstd1,avibase-13CF7E44,390,species,Falkland Steamer-Duck,Quetro de Malvinas,Tachyeres brachypterus,es
whhstd1,avibase-63180090,391,species,White-headed Steamer-Duck,Quetro Cabeciblanco,Tachyeres leucocephalus,es
steame1,avibase-182C1ED7,392,spuh,steamer-duck sp.,Quetro sp.,Tachyeres sp.,es
creduc1,avibase-079F846A,393,species,Crested Duck,anade Juarjal,Lophonetta specularioides,es
speduc2,avibase-DB94B36F,396,species,Spectacled Duck,anade Anteojillo,Speculanas specularis,es
musduc,avibase-8DE14046,397,species,Muscovy Duck,Pato Criollo,Cairina moschata,es
musduc3,avibase-23D7B87A,398,domestic,Muscovy Duck (Established Feral),Pato Criollo (asilvestrado establecido),Cairina moschata (Established Feral),es
musduc2,avibase-994AC3D9,399,domestic,Muscovy Duck (Domestic type),Pato Criollo (domestico),Cairina moschata (Domestic type),es
grnpyg1,avibase-D040868F,400,species,Green Pygmy-Goose,Gansito Australiano,Nettapus pulchellus,es
copgoo1,avibase-90AAE188,401,species,Cotton Pygmy-Goose,Gansito Asiatico,Nettapus coromandelianus,es
afrpyg1,avibase-EC7C1618,404,species,African Pygmy-Goose,Gansito Africano,Nettapus auritus,es
rintea1,avibase-45C1096F,405,species,Ringed Teal,Pato Acollarado,Callonetta leucophrys,es
wooduc,avibase-27B2749A,406,species,Wood Duck,Pato Joyuyo,Aix sponsa,es
x00940,avibase-2B720AAF,407,hybrid,Common Shelduck x Wood Duck (hybrid),Tarro Blanco x Pato Joyuyo (hibrido),Tadorna tadorna x Aix sponsa,es
manduc,avibase-E1714A09,408,species,Mandarin Duck,Pato Mandarin,Aix galericulata,es
x00833,avibase-E8E00F2E,409,hybrid,Wood x Mandarin Duck (hybrid),Pato Joyuyo x Mandarin (hibrido),Aix sponsa x galericulata,es
manduc1,avibase-149A8E7E,410,species,Maned Duck,Pato de Crin,Chenonetta jubata,es
finduc1,avibase-B3A6E16F,411,species,Finsch's Duck,anade de Finsch,Chenonetta finschi,es
bratea1,avibase-DDFC6B2B,412,species,Brazilian Teal,Pato Brasileno,Amazonetta brasiliensis,es
bluduc1,avibase-C7FB4E76,415,species,Blue Duck,Pato Azul,Hymenolaimus malacorhynchos,es
torduc1,avibase-C1068510,416,species,Torrent Duck,Pato Torrentero,Merganetta armata,es
saltea1,avibase-A9FC6BC0,423,species,Salvadori's Teal,anade de Papua,Salvadorina waigiuensis,es
baitea,avibase-63EABB42,424,species,Baikal Teal,Cerceta del Baikal,Sibirionetta formosa,es
gargan,avibase-F577BA0F,425,species,Garganey,Cerceta Carretona,Spatula querquedula,es
hottea1,avibase-FA831F65,426,species,Blue-billed Teal,Cerceta Joi,Spatula hottentota,es
siltea1,avibase-C8F1E992,427,species,Silver Teal,Cerceta Capuchina,Spatula versicolor,es
puntea1,avibase-86B0BAFA,430,species,Puna Teal,Cerceta de La Puna,Spatula puna,es
buwtea,avibase-90E2543E,431,species,Blue-winged Teal,Cerceta Aliazul,Spatula discors,es
cintea,avibase-0E599E6C,432,species,Cinnamon Teal,Cerceta Colorada,Spatula cyanoptera,es
bwxtea1,avibase-3151A7CA,438,hybrid,Blue-winged x Cinnamon Teal (hybrid),Cerceta Aliazul x Colorada (hibrido),Spatula discors x cyanoptera,es
y00314,avibase-15045575,439,slash,Blue-winged/Cinnamon Teal,Cerceta Aliazul/Colorada,Spatula discors/cyanoptera,es
redsho1,avibase-CEFACC86,440,species,Red Shoveler,Cuchara Argentino,Spatula platalea,es
capsho1,avibase-4670CF43,441,species,Cape Shoveler,Cuchara de El Cabo,Spatula smithii,es
aussho1,avibase-A21E7645,442,species,Australian Shoveler,Cuchara Australiano,Spatula rhynchotis,es
norsho,avibase-ED4CE8E7,443,species,Northern Shoveler,Cuchara Comun,Spatula clypeata,es
