"","date","hits","keyword","geo","time","gprop","category"
"375",2016-09-01,"9","Colirrojo Tizon","world","all","web",0
"376",2016-10-01,"14","Colirrojo Tizon","world","all","web",0
"377",2016-11-01,"17","Colirrojo Tizon","world","all","web",0
"378",2016-12-01,"14","Colirrojo Tizon","world","all","web",0
"379",2017-01-01,"8","Colirrojo Tizon","world","all","web",0
"380",2017-02-01,"14","Colirrojo Tizon","world","all","web",0
"381",2017-03-01,"0","Colirrojo Tizon","world","all","web",0
"382",2017-04-01,"13","Colirrojo Tizon","world","all","web",0
"383",2017-05-01,"26","Colirrojo Tizon","world","all","web",0
"384",2017-06-01,"22","Colirrojo Tizon","world","all","web",0
"385",2017-07-01,"14","Colirrojo Tizon","world","all","web",0
"386",2017-08-01,"13","Colirrojo Tizon","world","all","web",0
"387",2017-09-01,"14","Colirrojo Tizon","world","all","web",0
"388",2017-10-01,"5","Colirrojo Tizon","world","all","web",0
"389",2017-11-01,"23","Colirrojo Tizon","world","all","web",0
"390",2017-12-01,"26","Colirrojo Tizon","world","all","web",0
"391",2018-01-01,"10","Colirrojo Tizon","world","all","web",0
"392",2018-02-01,"13","Colirrojo Tizon","world","all","web",0
"393",2018-03-01,"14","Colirrojo Tizon","world","all","web",0
"394",2018-04-01,"17","Colirrojo Tizon","world","all","web",0
"395",2018-05-01,"17","Colirrojo Tizon","world","all","web",0
"396",2018-06-01,"25","Colirrojo Tizon","world","all","web",0
"397",2018-07-01,"37","Colirrojo Tizon","world","all","web",0
"398",2018-08-01,"19","Colirrojo Tizon","world","all","web",0
"399",2018-09-01,"10","Colirrojo Tizon","world","all","web",0
"400",2018-10-01,"10","Colirrojo Tizon","world","all","web",0
"401",2018-11-01,"12","Colirrojo Tizon","world","all","web",0
"402",2018-12-01,"32","Colirrojo Tizon","world","all","web",0
"403",2019-01-01,"21","Colirrojo Tizon","world","all","web",0
"404",2019-02-01,"23","Colirrojo Tizon","world","all","web",0
"405",2019-03-01,"23","Colirrojo Tizon","world","all","web",0
"406",2019-04-01,"36","Colirrojo Tizon","world","all","web",0
"407",2019-05-01,"44","Colirrojo Tizon","world","all","web",0
"408",2019-06-01,"27","Colirrojo Tizon","world","all","web",0
"409",2019-07-01,"35","Colirrojo Tizon","world","all","web",0
"410",2019-08-01,"14","Colirrojo Tizon","world","all","web",0
"411",2019-09-01,"9","Colirrojo Tizon","world","all","web",0
"412",2019-10-01,"13","Colirrojo Tizon","world","all","web",0
